league,club,club_tm_id,player_tm_id,player,dob,fm_id,fifa_id,native_club_id,target_club_id,current_club_tm_id,current_club_name,current_profile_source,current_profile_sha256,transfer_event_id,event_date,transfer_type,old_club_tm_id,old_club_name,old_native_club_id,new_club_tm_id,new_club_name,new_native_club_id,transaction_owner_external_club_id,transaction_owner_native_club_id,loan_end,joined,contract_until,status,timeline_basis,attempts,escalation,event_source,event_source_sha256,roster_source,roster_source_sha256,history_event_ids,provenance
ITA1,Cagliari Calcio,1390,915849,Yanis Massolin,2002-09-20,292630,270341,1769497,1769480,1390,Cagliari Calcio,https://www.transfermarkt.de/yanis-massolin/profil/spieler/915849,7360c01702b9efdd4950c96963ebadf02fb537b4c3918a0e9ebc4411eb5770fa,6549343,,LOAN,46,Inter Mailand,1769481,1390,Cagliari Calcio,1769480,46,1769481,2030-06-30,2026-08-31,2027-06-30,CONFIRMED,CURRENT_UNDATED_LOAN_EVENT_PROFILE_OWNER_END,transfer-event-capture;current-profile-crosscheck,,https://www.transfermarkt.de/serie-a/transfers/wettbewerb/IT1/saison_id/2026,64d949311be0dad09b95e57c83f70b538dd5848993bcd3dae3a084b20792d8c0,https://www.transfermarkt.de/cagliari-calcio/kader/verein/1390/saison_id/2026/plus/1,4d01f720bf6b2fb484bfc759a9f95eef9ef2c8d8f167551e1c287b989aa09415,6549343,"Queue https://www.transfermarkt.de/cagliari-calcio/kader/verein/1390/saison_id/2026/plus/1 sha256=4d01f720bf6b2fb484bfc759a9f95eef9ef2c8d8f167551e1c287b989aa09415; transfer event 6549343 from https://www.transfermarkt.de/serie-a/transfers/wettbewerb/IT1/saison_id/2026 sha256=64d949311be0dad09b95e57c83f70b538dd5848993bcd3dae3a084b20792d8c0; profile https://www.transfermarkt.de/yanis-massolin/profil/spieler/915849 sha256=7360c01702b9efdd4950c96963ebadf02fb537b4c3918a0e9ebc4411eb5770fa; effective date used only when explicit, otherwise current profile/joined and event endpoints; CURRENT_LOAN_EVENT_OWNER_AND_RETURN_DATE_AGREE; no departure inferred from roster absence."
ITA1,Genua CFC,252,1355385,Robinho Junior,2007-12-17,222665,0,3538955,1769510,252,Genua CFC,https://www.transfermarkt.de/robinho-junior/profil/spieler/1355385,10ff84d2ce60699050a661d46b8afedf1c9c90209555415ba3eabd9f5957a1eb,6556958,,LOAN,221,FC Santos,,252,Genua CFC,1769510,221,,2031-03-30,2026-09-01,2027-06-30,REVIEW_REQUIRED,TWO_ATTEMPTS_EXHAUSTED_LOAN_OWNER_END,transfer-event-capture;current-profile-crosscheck,Sol,https://www.transfermarkt.de/serie-a/transfers/wettbewerb/IT1/saison_id/2026,64d949311be0dad09b95e57c83f70b538dd5848993bcd3dae3a084b20792d8c0,https://www.transfermarkt.de/genua-cfc/kader/verein/252/saison_id/2026/plus/1,28831c70a8bf2f1d0e0c5e7801240ba62008e42be2eb8761306fafe7c05e7da1,6556958,"Queue https://www.transfermarkt.de/genua-cfc/kader/verein/252/saison_id/2026/plus/1 sha256=28831c70a8bf2f1d0e0c5e7801240ba62008e42be2eb8761306fafe7c05e7da1; transfer event 6556958 from https://www.transfermarkt.de/serie-a/transfers/wettbewerb/IT1/saison_id/2026 sha256=64d949311be0dad09b95e57c83f70b538dd5848993bcd3dae3a084b20792d8c0; profile https://www.transfermarkt.de/robinho-junior/profil/spieler/1355385 sha256=10ff84d2ce60699050a661d46b8afedf1c9c90209555415ba3eabd9f5957a1eb; effective date used only when explicit, otherwise current profile/joined and event endpoints; LOAN_OWNER_OR_RETURN_DATE_UNRESOLVED; no departure inferred from roster absence."
ITA1,Genua CFC,252,641537,Tommaso Baldanzi,2003-03-23,278488,269312,1769476,1769510,252,Genua CFC,https://www.transfermarkt.de/tommaso-baldanzi/profil/spieler/641537,c331c1ecadafc549f3f469bd8ce4f709c6c77035aecd196e58e19e11a5493bff,,,,,,,,,,,,,2026-01-23,2027-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/genua-cfc/kader/verein/252/saison_id/2026/plus/1,28831c70a8bf2f1d0e0c5e7801240ba62008e42be2eb8761306fafe7c05e7da1,,"Queue https://www.transfermarkt.de/genua-cfc/kader/verein/252/saison_id/2026/plus/1 sha256=28831c70a8bf2f1d0e0c5e7801240ba62008e42be2eb8761306fafe7c05e7da1; transfer event none from  sha256=; profile https://www.transfermarkt.de/tommaso-baldanzi/profil/spieler/641537 sha256=c331c1ecadafc549f3f469bd8ce4f709c6c77035aecd196e58e19e11a5493bff; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
ITA1,AC Monza,2919,1041129,Yvan Maye,2006-03-21,278124,0,1769481,1769533,2919,AC Monza,https://www.transfermarkt.de/yvan-maye/profil/spieler/1041129,87038927beb05c7cd979c664ce209b0ba91981b407dedbd2f4c376143fae3dd9,6533832,,LOAN,41119,Inter U23,,2919,AC Monza,1769533,41119,,2028-06-30,2026-08-25,2027-06-30,REVIEW_REQUIRED,TWO_ATTEMPTS_EXHAUSTED_LOAN_OWNER_END,transfer-event-capture;current-profile-crosscheck,Sol,https://www.transfermarkt.de/serie-a/transfers/wettbewerb/IT1/saison_id/2026,64d949311be0dad09b95e57c83f70b538dd5848993bcd3dae3a084b20792d8c0,https://www.transfermarkt.de/ac-monza/kader/verein/2919/saison_id/2026/plus/1,8f193279202724cc57a68a08441deb0fe889b73d8d97804595e81268516bfe10,6533832,"Queue https://www.transfermarkt.de/ac-monza/kader/verein/2919/saison_id/2026/plus/1 sha256=8f193279202724cc57a68a08441deb0fe889b73d8d97804595e81268516bfe10; transfer event 6533832 from https://www.transfermarkt.de/serie-a/transfers/wettbewerb/IT1/saison_id/2026 sha256=64d949311be0dad09b95e57c83f70b538dd5848993bcd3dae3a084b20792d8c0; profile https://www.transfermarkt.de/yvan-maye/profil/spieler/1041129 sha256=87038927beb05c7cd979c664ce209b0ba91981b407dedbd2f4c376143fae3dd9; effective date used only when explicit, otherwise current profile/joined and event endpoints; LOAN_OWNER_OR_RETURN_DATE_UNRESOLVED; no departure inferred from roster absence."
ITA1,Venezia FC,607,1126888,Lamine Fanne,2004-01-30,266864,275067,917539,1769500,607,Venezia FC,https://www.transfermarkt.de/lamine-fanne/profil/spieler/1126888,f3a3e14af321fe53c76ea5f71f16941adb5b3071fb563d1652a9886ce0a9c0b1,,,,,,,,,,,,,2026-02-01,2030-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/venezia-fc/kader/verein/607/saison_id/2026/plus/1,d88fc7110893de0f0661e79b4c48d86142d14d93f73bc112159c1995caefb0e9,,"Queue https://www.transfermarkt.de/venezia-fc/kader/verein/607/saison_id/2026/plus/1 sha256=d88fc7110893de0f0661e79b4c48d86142d14d93f73bc112159c1995caefb0e9; transfer event none from  sha256=; profile https://www.transfermarkt.de/lamine-fanne/profil/spieler/1126888 sha256=f3a3e14af321fe53c76ea5f71f16941adb5b3071fb563d1652a9886ce0a9c0b1; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
ITA1,Venezia FC,607,307800,Lion Lauberbach,1998-02-15,235705,239418,458787,1769500,607,Venezia FC,https://www.transfermarkt.de/lion-lauberbach/profil/spieler/307800,aa528cda8ab0e342ded969fb30e12660e43e9986e159f3c23f3d03fe3af0daa7,,,,,,,,,,,,,2026-01-29,2029-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/venezia-fc/kader/verein/607/saison_id/2026/plus/1,d88fc7110893de0f0661e79b4c48d86142d14d93f73bc112159c1995caefb0e9,,"Queue https://www.transfermarkt.de/venezia-fc/kader/verein/607/saison_id/2026/plus/1 sha256=d88fc7110893de0f0661e79b4c48d86142d14d93f73bc112159c1995caefb0e9; transfer event none from  sha256=; profile https://www.transfermarkt.de/lion-lauberbach/profil/spieler/307800 sha256=aa528cda8ab0e342ded969fb30e12660e43e9986e159f3c23f3d03fe3af0daa7; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
ITA1,Venezia FC,607,487836,Simone Panada,2002-06-02,282300,270126,1769477,1769500,607,Venezia FC,https://www.transfermarkt.de/simone-panada/profil/spieler/487836,76e1f57821f1315c757f63a0fdaf7560238462e9254abccf4b50e4074cacb943,,,,,,,,,,,,,2026-01-22,2030-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/venezia-fc/kader/verein/607/saison_id/2026/plus/1,d88fc7110893de0f0661e79b4c48d86142d14d93f73bc112159c1995caefb0e9,,"Queue https://www.transfermarkt.de/venezia-fc/kader/verein/607/saison_id/2026/plus/1 sha256=d88fc7110893de0f0661e79b4c48d86142d14d93f73bc112159c1995caefb0e9; transfer event none from  sha256=; profile https://www.transfermarkt.de/simone-panada/profil/spieler/487836 sha256=76e1f57821f1315c757f63a0fdaf7560238462e9254abccf4b50e4074cacb943; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
ITA1,US Sassuolo,6574,647280,Kieron Bowie,2002-09-21,288596,257104,2752519,1769542,6574,US Sassuolo,https://www.transfermarkt.de/kieron-bowie/profil/spieler/647280,4ccea9ac90de87a0859d787a100976ead6221792f9de96b7ea5fdc8e0b495603,6474052,,LOAN,276,Hellas Verona,,6574,US Sassuolo,1769542,276,,2030-06-30,2026-07-31,2027-06-30,REVIEW_REQUIRED,TWO_ATTEMPTS_EXHAUSTED_LOAN_OWNER_END,transfer-event-capture;current-profile-crosscheck,Sol,https://www.transfermarkt.de/serie-a/transfers/wettbewerb/IT1/saison_id/2026,64d949311be0dad09b95e57c83f70b538dd5848993bcd3dae3a084b20792d8c0,https://www.transfermarkt.de/us-sassuolo/kader/verein/6574/saison_id/2026/plus/1,686b0eaeb9362b4d66f8cc3a3779bc587286eed50ca422d498380ecfd974ed38,6474052,"Queue https://www.transfermarkt.de/us-sassuolo/kader/verein/6574/saison_id/2026/plus/1 sha256=686b0eaeb9362b4d66f8cc3a3779bc587286eed50ca422d498380ecfd974ed38; transfer event 6474052 from https://www.transfermarkt.de/serie-a/transfers/wettbewerb/IT1/saison_id/2026 sha256=64d949311be0dad09b95e57c83f70b538dd5848993bcd3dae3a084b20792d8c0; profile https://www.transfermarkt.de/kieron-bowie/profil/spieler/647280 sha256=4ccea9ac90de87a0859d787a100976ead6221792f9de96b7ea5fdc8e0b495603; effective date used only when explicit, otherwise current profile/joined and event endpoints; LOAN_OWNER_OR_RETURN_DATE_UNRESOLVED; no departure inferred from roster absence."
ITA1,Frosinone Calcio,8970,468192,Daniel Bîrligea,2000-04-19,274071,266728,2555909,1769528,8970,Frosinone Calcio,https://www.transfermarkt.de/daniel-birligea/profil/spieler/468192,c2e518f9d5bcfa11339fc2894eacee1cade53834b1fa8159b3036c761948cd9d,6540298,,LOAN,301,FCSB,,8970,Frosinone Calcio,1769528,301,,2029-06-30,2026-08-27,2027-06-30,REVIEW_REQUIRED,TWO_ATTEMPTS_EXHAUSTED_LOAN_OWNER_END,transfer-event-capture;current-profile-crosscheck,Sol,https://www.transfermarkt.de/serie-a/transfers/wettbewerb/IT1/saison_id/2026,64d949311be0dad09b95e57c83f70b538dd5848993bcd3dae3a084b20792d8c0,https://www.transfermarkt.de/frosinone-calcio/kader/verein/8970/saison_id/2026/plus/1,a104cee425f087aec46f2bde8eae8e0ec4f532d7e3edc12039ec6bf4b78c5a16,6540298,"Queue https://www.transfermarkt.de/frosinone-calcio/kader/verein/8970/saison_id/2026/plus/1 sha256=a104cee425f087aec46f2bde8eae8e0ec4f532d7e3edc12039ec6bf4b78c5a16; transfer event 6540298 from https://www.transfermarkt.de/serie-a/transfers/wettbewerb/IT1/saison_id/2026 sha256=64d949311be0dad09b95e57c83f70b538dd5848993bcd3dae3a084b20792d8c0; profile https://www.transfermarkt.de/daniel-birligea/profil/spieler/468192 sha256=c2e518f9d5bcfa11339fc2894eacee1cade53834b1fa8159b3036c761948cd9d; effective date used only when explicit, otherwise current profile/joined and event endpoints; LOAN_OWNER_OR_RETURN_DATE_UNRESOLVED; no departure inferred from roster absence."
ITA1,Frosinone Calcio,8970,866250,Seydou Fini,2006-06-02,285854,278350,1769510,1769528,8970,Frosinone Calcio,https://www.transfermarkt.de/seydou-fini/profil/spieler/866250,61060f8f3e5f08880dc7ca93072be8d204d32c91bc7b2a09e6255b86949de9af,,,,,,,,,,,,,2026-01-26,2027-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/frosinone-calcio/kader/verein/8970/saison_id/2026/plus/1,a104cee425f087aec46f2bde8eae8e0ec4f532d7e3edc12039ec6bf4b78c5a16,,"Queue https://www.transfermarkt.de/frosinone-calcio/kader/verein/8970/saison_id/2026/plus/1 sha256=a104cee425f087aec46f2bde8eae8e0ec4f532d7e3edc12039ec6bf4b78c5a16; transfer event none from  sha256=; profile https://www.transfermarkt.de/seydou-fini/profil/spieler/866250 sha256=61060f8f3e5f08880dc7ca93072be8d204d32c91bc7b2a09e6255b86949de9af; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
NED1,ADO Den Haag,1268,433091,Jalen Hawkins,2001-01-24,136516,256877,2228245,2228225,1268,ADO Den Haag,https://www.transfermarkt.de/jalen-hawkins/profil/spieler/433091,35d34fd74660ce9331b9c7101d3755f95de12e15857453b4001bce21b44c5dfe,,,,,,,,,,,,,2026-02-03,2028-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/ado-den-haag/kader/verein/1268/saison_id/2026/plus/1,474b264b880fdda2bb882ff0c9f03309d423ae1b25e36c87a1da879d192c71b0,,"Queue https://www.transfermarkt.de/ado-den-haag/kader/verein/1268/saison_id/2026/plus/1 sha256=474b264b880fdda2bb882ff0c9f03309d423ae1b25e36c87a1da879d192c71b0; transfer event none from  sha256=; profile https://www.transfermarkt.de/jalen-hawkins/profil/spieler/433091 sha256=35d34fd74660ce9331b9c7101d3755f95de12e15857453b4001bce21b44c5dfe; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
NED1,ADO Den Haag,1268,460619,Pascal Mulder,1999-01-19,136521,0,2228245,2228225,1268,ADO Den Haag,https://www.transfermarkt.de/pascal-mulder/profil/spieler/460619,94f2f2bf3671fe0c0ff87b2d9e0e091274cf24b32f014b4530f15e392bfb94b9,,,,,,,,,,,,,2026-02-03,2029-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/ado-den-haag/kader/verein/1268/saison_id/2026/plus/1,474b264b880fdda2bb882ff0c9f03309d423ae1b25e36c87a1da879d192c71b0,,"Queue https://www.transfermarkt.de/ado-den-haag/kader/verein/1268/saison_id/2026/plus/1 sha256=474b264b880fdda2bb882ff0c9f03309d423ae1b25e36c87a1da879d192c71b0; transfer event none from  sha256=; profile https://www.transfermarkt.de/pascal-mulder/profil/spieler/460619 sha256=94f2f2bf3671fe0c0ff87b2d9e0e091274cf24b32f014b4530f15e392bfb94b9; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
NED1,ADO Den Haag,1268,997478,Othniël Raterink,2006-04-07,136463,0,2228231,2228225,1268,ADO Den Haag,https://www.transfermarkt.de/othniel-raterink/profil/spieler/997478,94d7d8261ea4c34d815b1c58c4b604c292828b8e6aaf6908f8ce878305f487ef,6496839,,LOAN,1390,Cagliari Calcio,1769480,1268,ADO Den Haag,2228225,1390,1769480,2030-06-30,2026-08-12,2027-06-30,CONFIRMED,CURRENT_UNDATED_LOAN_EVENT_PROFILE_OWNER_END,transfer-event-capture;current-profile-crosscheck,,https://www.transfermarkt.de/serie-a/transfers/wettbewerb/IT1/saison_id/2026,64d949311be0dad09b95e57c83f70b538dd5848993bcd3dae3a084b20792d8c0,https://www.transfermarkt.de/ado-den-haag/kader/verein/1268/saison_id/2026/plus/1,474b264b880fdda2bb882ff0c9f03309d423ae1b25e36c87a1da879d192c71b0,6496839,"Queue https://www.transfermarkt.de/ado-den-haag/kader/verein/1268/saison_id/2026/plus/1 sha256=474b264b880fdda2bb882ff0c9f03309d423ae1b25e36c87a1da879d192c71b0; transfer event 6496839 from https://www.transfermarkt.de/serie-a/transfers/wettbewerb/IT1/saison_id/2026 sha256=64d949311be0dad09b95e57c83f70b538dd5848993bcd3dae3a084b20792d8c0; profile https://www.transfermarkt.de/othniel-raterink/profil/spieler/997478 sha256=94d7d8261ea4c34d815b1c58c4b604c292828b8e6aaf6908f8ce878305f487ef; effective date used only when explicit, otherwise current profile/joined and event endpoints; CURRENT_LOAN_EVENT_OWNER_AND_RETURN_DATE_AGREE; no departure inferred from roster absence."
NED1,PEC Zwolle,1269,439292,Sydney van Hooijdonk,2000-02-06,294089,244601,2228229,2228260,1269,PEC Zwolle,https://www.transfermarkt.de/sydney-van-hooijdonk/profil/spieler/439292,af2eadd438718f184cd386c50e7477a3345ed1224bc4d824d30c11f245fb7ea4,6558675,,LOAN,2431,CF Estrela Amadora,2490394,1269,PEC Zwolle,2228260,2431,2490394,2028-06-30,2026-09-01,2027-06-30,CONFIRMED,CURRENT_UNDATED_LOAN_EVENT_PROFILE_OWNER_END,transfer-event-capture;current-profile-crosscheck,,https://www.transfermarkt.de/liga-portugal/transfers/wettbewerb/PO1/saison_id/2026,387b98c14254a71a96aa32f796d043aff999893be0ea4725ee83d7b986855445,https://www.transfermarkt.de/pec-zwolle/kader/verein/1269/saison_id/2026/plus/1,3c97a5a53b9cc8a25985b1e3597862074bc3460631aa78e06a0c54cb3648771b,6558675,"Queue https://www.transfermarkt.de/pec-zwolle/kader/verein/1269/saison_id/2026/plus/1 sha256=3c97a5a53b9cc8a25985b1e3597862074bc3460631aa78e06a0c54cb3648771b; transfer event 6558675 from https://www.transfermarkt.de/liga-portugal/transfers/wettbewerb/PO1/saison_id/2026 sha256=387b98c14254a71a96aa32f796d043aff999893be0ea4725ee83d7b986855445; profile https://www.transfermarkt.de/sydney-van-hooijdonk/profil/spieler/439292 sha256=af2eadd438718f184cd386c50e7477a3345ed1224bc4d824d30c11f245fb7ea4; effective date used only when explicit, otherwise current profile/joined and event endpoints; CURRENT_LOAN_EVENT_OWNER_AND_RETURN_DATE_AGREE; no departure inferred from roster absence."
NED1,SC Cambuur Leeuwarden,133,1178714,Ethan Apkakou,2006-10-15,288758,0,1179665,2228253,133,SC Cambuur Leeuwarden,https://www.transfermarkt.de/ethan-apkakou/profil/spieler/1178714,f7a58d8cf636e877b2e76d6c7ef63205900c6f6e645b18ce4c73f8d43de8e8ed,,,,,,,,,,,,,2026-01-01,2029-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/sc-cambuur-leeuwarden/kader/verein/133/saison_id/2026/plus/1,d35d182879e0c29fde9680e0bd938bd8a58eee080d1c036222e78600c9bbc8b6,,"Queue https://www.transfermarkt.de/sc-cambuur-leeuwarden/kader/verein/133/saison_id/2026/plus/1 sha256=d35d182879e0c29fde9680e0bd938bd8a58eee080d1c036222e78600c9bbc8b6; transfer event none from  sha256=; profile https://www.transfermarkt.de/ethan-apkakou/profil/spieler/1178714 sha256=f7a58d8cf636e877b2e76d6c7ef63205900c6f6e645b18ce4c73f8d43de8e8ed; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
NED1,SC Cambuur Leeuwarden,133,1242714,Fabian Kvam,2005-10-18,143859,0,2359341,2228253,133,SC Cambuur Leeuwarden,https://www.transfermarkt.de/fabian-kvam/profil/spieler/1242714,dc3f8e1b849f7876ee873a9a16fbe546e40f050645342fde49388ee071ba9d0e,,,,,,,,,,,,,2026-01-21,2028-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/sc-cambuur-leeuwarden/kader/verein/133/saison_id/2026/plus/1,d35d182879e0c29fde9680e0bd938bd8a58eee080d1c036222e78600c9bbc8b6,,"Queue https://www.transfermarkt.de/sc-cambuur-leeuwarden/kader/verein/133/saison_id/2026/plus/1 sha256=d35d182879e0c29fde9680e0bd938bd8a58eee080d1c036222e78600c9bbc8b6; transfer event none from  sha256=; profile https://www.transfermarkt.de/fabian-kvam/profil/spieler/1242714 sha256=dc3f8e1b849f7876ee873a9a16fbe546e40f050645342fde49388ee071ba9d0e; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
NED1,SC Telstar,1434,572519,Ar'jany Martha,2003-09-04,267780,264221,917551,2228252,1434,SC Telstar,https://www.transfermarkt.de/arjany-martha/profil/spieler/572519,4697843863f4cd9c5908c168c110c23e5c4cc13a54d21692fee9ddb2f17487b7,6561958,,LOAN,1194,Rotherham United,,1434,SC Telstar,2228252,1194,,,2026-09-02,2027-06-30,REVIEW_REQUIRED,TWO_ATTEMPTS_EXHAUSTED_LOAN_OWNER_END,transfer-event-capture;current-profile-crosscheck,Sol,https://www.transfermarkt.de/eredivisie/transfers/wettbewerb/NL1/saison_id/2026,11dc5cade25e44ad6fb6a4fa951faaf3fb97825e83aa2704c9ddc2f99499f336,https://www.transfermarkt.de/sc-telstar/kader/verein/1434/saison_id/2026/plus/1,ae77e5dfbed0657e8ac7db9c5bfa54cdae9a9aa41389f9224cb5b1406e993f05,6561958,"Queue https://www.transfermarkt.de/sc-telstar/kader/verein/1434/saison_id/2026/plus/1 sha256=ae77e5dfbed0657e8ac7db9c5bfa54cdae9a9aa41389f9224cb5b1406e993f05; transfer event 6561958 from https://www.transfermarkt.de/eredivisie/transfers/wettbewerb/NL1/saison_id/2026 sha256=11dc5cade25e44ad6fb6a4fa951faaf3fb97825e83aa2704c9ddc2f99499f336; profile https://www.transfermarkt.de/arjany-martha/profil/spieler/572519 sha256=4697843863f4cd9c5908c168c110c23e5c4cc13a54d21692fee9ddb2f17487b7; effective date used only when explicit, otherwise current profile/joined and event endpoints; LOAN_OWNER_OR_RETURN_DATE_UNRESOLVED; no departure inferred from roster absence."
NED1,SC Telstar,1434,891854,Gerald Alders,2005-05-07,295685,76843,2228227,2228252,1434,SC Telstar,https://www.transfermarkt.de/gerald-alders/profil/spieler/891854,6d582a4508ff706b43cb6f96f8f943cb9e047a5fa1bfded3c5421fc21ffcb60d,,,,,,,,,,,,,2026-02-03,2027-06-30,REVIEW_REQUIRED,NO_CURRENT_DESTINATION_EVENT_NO_DEPARTURE_INFERRED,transfer-event-capture;current-profile-crosscheck,Sol,,,https://www.transfermarkt.de/sc-telstar/kader/verein/1434/saison_id/2026/plus/1,ae77e5dfbed0657e8ac7db9c5bfa54cdae9a9aa41389f9224cb5b1406e993f05,,"Queue https://www.transfermarkt.de/sc-telstar/kader/verein/1434/saison_id/2026/plus/1 sha256=ae77e5dfbed0657e8ac7db9c5bfa54cdae9a9aa41389f9224cb5b1406e993f05; transfer event none from  sha256=; profile https://www.transfermarkt.de/gerald-alders/profil/spieler/891854 sha256=6d582a4508ff706b43cb6f96f8f943cb9e047a5fa1bfded3c5421fc21ffcb60d; effective date used only when explicit, otherwise current profile/joined and event endpoints; NO_CURRENT_DESTINATION_EVENT; no departure inferred from roster absence."
