queue,blocking,reason,league,club,club_tm_id,player,player_tm_id,dob,fm_id,fifa_id,native_club_id,target_club_id,identity_method,source,source_sha256,snapshot_date,classification
,NO,,ENG1,Aston Villa,405,Aaron Wan-Bissaka,477758,1997-11-26,263483,229880,917506,917506,DOB_NAME,https://www.transfermarkt.de/aston-villa/kader/verein/405/saison_id/2026/plus/1,66b9b7fdd741084e821d291249f5bdc0fe382243be248d861c1137a95e82f15d,2026-09-12,NATIVE_DELTA
,NO,,ENG1,Aston Villa,405,Alejandro Garnacho,811779,2004-07-01,23306,268438,917506,917506,DOB_NAME,https://www.transfermarkt.de/aston-villa/kader/verein/405/saison_id/2026/plus/1,66b9b7fdd741084e821d291249f5bdc0fe382243be248d861c1137a95e82f15d,2026-09-12,NATIVE_DELTA
,NO,,ENG1,Aston Villa,405,Amadou Onana,485706,2001-08-16,261107,257057,917506,917506,DOB_NAME,https://www.transfermarkt.de/aston-villa/kader/verein/405/saison_id/2026/plus/1,66b9b7fdd741084e821d291249f5bdc0fe382243be248d861c1137a95e82f15d,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Aston Villa,405,Boubacar Kamara,394327,1999-11-23,261098,236987,917506,917506,DOB_NAME,https://www.transfermarkt.de/aston-villa/kader/verein/405/saison_id/2026/plus/1,66b9b7fdd741084e821d291249f5bdc0fe382243be248d861c1137a95e82f15d,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Aston Villa,405,Brian Madjo,1226357,2009-01-12,277998,0,917506,917506,DOB_NAME,https://www.transfermarkt.de/aston-villa/kader/verein/405/saison_id/2026/plus/1,66b9b7fdd741084e821d291249f5bdc0fe382243be248d861c1137a95e82f15d,2026-09-12,INHERITED_NATIVE08_COVERED
,NO,,ENG1,Aston Villa,405,Emiliano Buendía,321247,1996-12-25,261114,226162,917506,917506,DOB_NAME,https://www.transfermarkt.de/aston-villa/kader/verein/405/saison_id/2026/plus/1,66b9b7fdd741084e821d291249f5bdc0fe382243be248d861c1137a95e82f15d,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Aston Villa,405,George Hemmings,1023191,2007-04-03,261144,0,917506,917506,DOB_NAME,https://www.transfermarkt.de/aston-villa/kader/verein/405/saison_id/2026/plus/1,66b9b7fdd741084e821d291249f5bdc0fe382243be248d861c1137a95e82f15d,2026-09-12,NATIVE_DELTA
,NO,,ENG1,Aston Villa,405,Ian Maatsen,485585,2002-03-10,261106,248465,917506,917506,DOB_NAME,https://www.transfermarkt.de/aston-villa/kader/verein/405/saison_id/2026/plus/1,66b9b7fdd741084e821d291249f5bdc0fe382243be248d861c1137a95e82f15d,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Aston Villa,405,Ibrahim Mbaye,1185888,2008-01-24,283463,74449,917506,917506,DOB_NAME,https://www.transfermarkt.de/aston-villa/kader/verein/405/saison_id/2026/plus/1,66b9b7fdd741084e821d291249f5bdc0fe382243be248d861c1137a95e82f15d,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Aston Villa,405,James Wright,712181,2004-12-02,261133,0,917506,917506,DOB_NAME,https://www.transfermarkt.de/aston-villa/kader/verein/405/saison_id/2026/plus/1,66b9b7fdd741084e821d291249f5bdc0fe382243be248d861c1137a95e82f15d,2026-09-12,NATIVE_DELTA
,NO,,ENG1,Aston Villa,405,Johan Manzambi,927353,2005-10-14,277866,276694,917506,917506,DOB_NAME,https://www.transfermarkt.de/aston-villa/kader/verein/405/saison_id/2026/plus/1,66b9b7fdd741084e821d291249f5bdc0fe382243be248d861c1137a95e82f15d,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Aston Villa,405,John McGinn,193116,1994-10-18,261113,210881,917506,917506,DOB_NAME,https://www.transfermarkt.de/aston-villa/kader/verein/405/saison_id/2026/plus/1,66b9b7fdd741084e821d291249f5bdc0fe382243be248d861c1137a95e82f15d,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Aston Villa,405,João Gomes,735570,2001-02-12,23740,273463,917506,917506,DOB_NAME,https://www.transfermarkt.de/aston-villa/kader/verein/405/saison_id/2026/plus/1,66b9b7fdd741084e821d291249f5bdc0fe382243be248d861c1137a95e82f15d,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Aston Villa,405,Lamare Bogarde,645686,2004-01-05,261118,264209,917506,917506,DOB_NAME,https://www.transfermarkt.de/aston-villa/kader/verein/405/saison_id/2026/plus/1,66b9b7fdd741084e821d291249f5bdc0fe382243be248d861c1137a95e82f15d,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Aston Villa,405,Leon Goretzka,153084,1995-02-06,276816,209658,917506,917506,DOB_NAME,https://www.transfermarkt.de/aston-villa/kader/verein/405/saison_id/2026/plus/1,66b9b7fdd741084e821d291249f5bdc0fe382243be248d861c1137a95e82f15d,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Aston Villa,405,Marco Bizot,124884,1991-03-10,261115,200110,917506,917506,DOB_NAME,https://www.transfermarkt.de/aston-villa/kader/verein/405/saison_id/2026/plus/1,66b9b7fdd741084e821d291249f5bdc0fe382243be248d861c1137a95e82f15d,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Aston Villa,405,Matteo Ruggeri,616631,2002-07-11,284981,259584,917506,917506,DOB_NAME,https://www.transfermarkt.de/aston-villa/kader/verein/405/saison_id/2026/plus/1,66b9b7fdd741084e821d291249f5bdc0fe382243be248d861c1137a95e82f15d,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Aston Villa,405,Matty Cash,425334,1997-08-07,261108,227174,917506,917506,DOB_NAME,https://www.transfermarkt.de/aston-villa/kader/verein/405/saison_id/2026/plus/1,66b9b7fdd741084e821d291249f5bdc0fe382243be248d861c1137a95e82f15d,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Aston Villa,405,Modou Kéba Cissé,1282860,2005-08-04,271546,77524,917506,917506,DOB_NAME,https://www.transfermarkt.de/aston-villa/kader/verein/405/saison_id/2026/plus/1,66b9b7fdd741084e821d291249f5bdc0fe382243be248d861c1137a95e82f15d,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Aston Villa,405,Nicolas Jackson,776890,2001-06-20,276820,259197,917506,917506,DOB_NAME,https://www.transfermarkt.de/aston-villa/kader/verein/405/saison_id/2026/plus/1,66b9b7fdd741084e821d291249f5bdc0fe382243be248d861c1137a95e82f15d,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Aston Villa,405,Pau Torres,399776,1997-01-16,261102,241464,917506,917506,DOB_NAME,https://www.transfermarkt.de/aston-villa/kader/verein/405/saison_id/2026/plus/1,66b9b7fdd741084e821d291249f5bdc0fe382243be248d861c1137a95e82f15d,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Aston Villa,405,Ross Barkley,131978,1993-12-05,261105,199189,917506,917506,DOB_NAME,https://www.transfermarkt.de/aston-villa/kader/verein/405/saison_id/2026/plus/1,66b9b7fdd741084e821d291249f5bdc0fe382243be248d861c1137a95e82f15d,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Aston Villa,405,Tammy Abraham,331726,1997-10-02,199880,231352,3145824,917506,DOB_NAME,https://www.transfermarkt.de/aston-villa/kader/verein/405/saison_id/2026/plus/1,66b9b7fdd741084e821d291249f5bdc0fe382243be248d861c1137a95e82f15d,2026-09-12,NATIVE_DELTA
,NO,,ENG1,Aston Villa,405,Taylor Harwood-Bellis,503977,2002-01-30,259294,252793,917506,917506,DOB_NAME,https://www.transfermarkt.de/aston-villa/kader/verein/405/saison_id/2026/plus/1,66b9b7fdd741084e821d291249f5bdc0fe382243be248d861c1137a95e82f15d,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Aston Villa,405,Tyrone Mings,253677,1993-03-13,261109,212419,917506,917506,DOB_NAME,https://www.transfermarkt.de/aston-villa/kader/verein/405/saison_id/2026/plus/1,66b9b7fdd741084e821d291249f5bdc0fe382243be248d861c1137a95e82f15d,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Aston Villa,405,Victor Lindelöf,184573,1994-07-17,261116,221660,917506,917506,DOB_NAME,https://www.transfermarkt.de/aston-villa/kader/verein/405/saison_id/2026/plus/1,66b9b7fdd741084e821d291249f5bdc0fe382243be248d861c1137a95e82f15d,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Aston Villa,405,Zion Suzuki,432298,2002-08-21,286710,255981,917506,917506,DOB_NAME,https://www.transfermarkt.de/aston-villa/kader/verein/405/saison_id/2026/plus/1,66b9b7fdd741084e821d291249f5bdc0fe382243be248d861c1137a95e82f15d,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brentford,1148,Aaron Hickey,591949,2002-06-10,258630,248808,917569,917569,DOB_NAME,https://www.transfermarkt.de/fc-brentford/kader/verein/1148/saison_id/2026/plus/1,98977ec56621e787ba2b89973d53a14e8f3ee796ba25d92646304551ba9c96fa,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brentford,1148,Antoni Milambo,683620,2005-04-03,258643,263640,917569,917569,DOB_NAME,https://www.transfermarkt.de/fc-brentford/kader/verein/1148/saison_id/2026/plus/1,98977ec56621e787ba2b89973d53a14e8f3ee796ba25d92646304551ba9c96fa,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brentford,1148,Benjamin Fredrick,1071138,2005-05-28,235809,70781,458795,917569,DOB_NAME,https://www.transfermarkt.de/fc-brentford/kader/verein/1148/saison_id/2026/plus/1,98977ec56621e787ba2b89973d53a14e8f3ee796ba25d92646304551ba9c96fa,2026-09-12,NATIVE_DELTA
,NO,,ENG1,Brentford,1148,Callum Wilson,123682,1992-02-27,263491,196978,917569,917569,DOB_NAME,https://www.transfermarkt.de/fc-brentford/kader/verein/1148/saison_id/2026/plus/1,98977ec56621e787ba2b89973d53a14e8f3ee796ba25d92646304551ba9c96fa,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brentford,1148,Caoimhín Kelleher,340918,1998-11-23,258627,240913,917569,917569,DOB_NAME,https://www.transfermarkt.de/fc-brentford/kader/verein/1148/saison_id/2026/plus/1,98977ec56621e787ba2b89973d53a14e8f3ee796ba25d92646304551ba9c96fa,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brentford,1148,Dango Ouattara,823231,2002-02-11,258632,265552,917569,917569,DOB_NAME,https://www.transfermarkt.de/fc-brentford/kader/verein/1148/saison_id/2026/plus/1,98977ec56621e787ba2b89973d53a14e8f3ee796ba25d92646304551ba9c96fa,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brentford,1148,Ellery Balcombe,456292,1999-10-15,258654,236663,917569,917569,DOB_NAME,https://www.transfermarkt.de/fc-brentford/kader/verein/1148/saison_id/2026/plus/1,98977ec56621e787ba2b89973d53a14e8f3ee796ba25d92646304551ba9c96fa,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brentford,1148,Fábio Carvalho,559263,2002-08-30,258642,256725,917569,917569,DOB_NAME,https://www.transfermarkt.de/fc-brentford/kader/verein/1148/saison_id/2026/plus/1,98977ec56621e787ba2b89973d53a14e8f3ee796ba25d92646304551ba9c96fa,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brentford,1148,Gustavo Nunes,1086375,2005-11-20,258650,74759,917569,917569,DOB_NAME,https://www.transfermarkt.de/fc-brentford/kader/verein/1148/saison_id/2026/plus/1,98977ec56621e787ba2b89973d53a14e8f3ee796ba25d92646304551ba9c96fa,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brentford,1148,Hákon Valdimarsson,488935,2001-10-13,258646,264133,917569,917569,DOB_NAME,https://www.transfermarkt.de/fc-brentford/kader/verein/1148/saison_id/2026/plus/1,98977ec56621e787ba2b89973d53a14e8f3ee796ba25d92646304551ba9c96fa,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brentford,1148,Igor Thiago,739443,2001-06-26,258644,275771,917569,917569,DOB_NAME,https://www.transfermarkt.de/fc-brentford/kader/verein/1148/saison_id/2026/plus/1,98977ec56621e787ba2b89973d53a14e8f3ee796ba25d92646304551ba9c96fa,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brentford,1148,Jaidon Anthony,684210,1999-12-01,260254,243669,917569,917569,DOB_NAME,https://www.transfermarkt.de/fc-brentford/kader/verein/1148/saison_id/2026/plus/1,98977ec56621e787ba2b89973d53a14e8f3ee796ba25d92646304551ba9c96fa,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brentford,1148,Jannik Schuster,915418,2006-05-16,265002,79918,917569,917569,DOB_NAME,https://www.transfermarkt.de/fc-brentford/kader/verein/1148/saison_id/2026/plus/1,98977ec56621e787ba2b89973d53a14e8f3ee796ba25d92646304551ba9c96fa,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brentford,1148,Ji-soo Kim,709767,2004-12-24,276590,267844,917569,917569,DOB_NAME,https://www.transfermarkt.de/fc-brentford/kader/verein/1148/saison_id/2026/plus/1,98977ec56621e787ba2b89973d53a14e8f3ee796ba25d92646304551ba9c96fa,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brentford,1148,Josh Dasilva,340321,1998-10-23,256719,231445,917569,917569,DOB_NAME,https://www.transfermarkt.de/fc-brentford/kader/verein/1148/saison_id/2026/plus/1,98977ec56621e787ba2b89973d53a14e8f3ee796ba25d92646304551ba9c96fa,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brentford,1148,Kaye Furo,1011936,2007-02-06,235066,75452,917569,917569,DOB_NAME,https://www.transfermarkt.de/fc-brentford/kader/verein/1148/saison_id/2026/plus/1,98977ec56621e787ba2b89973d53a14e8f3ee796ba25d92646304551ba9c96fa,2026-09-12,INHERITED_NATIVE08_COVERED
,NO,,ENG1,Brentford,1148,Keane Lewis-Potter,644401,2001-02-22,258634,243606,917569,917569,DOB_NAME,https://www.transfermarkt.de/fc-brentford/kader/verein/1148/saison_id/2026/plus/1,98977ec56621e787ba2b89973d53a14e8f3ee796ba25d92646304551ba9c96fa,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brentford,1148,Kevin Schade,473050,2001-11-27,258631,260926,917569,917569,DOB_NAME,https://www.transfermarkt.de/fc-brentford/kader/verein/1148/saison_id/2026/plus/1,98977ec56621e787ba2b89973d53a14e8f3ee796ba25d92646304551ba9c96fa,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brentford,1148,Kristoffer Ajer,328658,1998-04-17,258639,224258,917569,917569,DOB_NAME,https://www.transfermarkt.de/fc-brentford/kader/verein/1148/saison_id/2026/plus/1,98977ec56621e787ba2b89973d53a14e8f3ee796ba25d92646304551ba9c96fa,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brentford,1148,Mamadou Sangaré,808348,2002-06-26,290505,258601,917569,917569,DOB_NAME,https://www.transfermarkt.de/fc-brentford/kader/verein/1148/saison_id/2026/plus/1,98977ec56621e787ba2b89973d53a14e8f3ee796ba25d92646304551ba9c96fa,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brentford,1148,Mathias Jensen,319859,1996-01-01,258633,229723,917569,917569,DOB_NAME,https://www.transfermarkt.de/fc-brentford/kader/verein/1148/saison_id/2026/plus/1,98977ec56621e787ba2b89973d53a14e8f3ee796ba25d92646304551ba9c96fa,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brentford,1148,Michael Kayode,823486,2004-07-10,258638,277869,917569,917569,DOB_NAME,https://www.transfermarkt.de/fc-brentford/kader/verein/1148/saison_id/2026/plus/1,98977ec56621e787ba2b89973d53a14e8f3ee796ba25d92646304551ba9c96fa,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brentford,1148,Mikkel Damsgaard,540941,2000-07-03,258625,241508,917569,917569,DOB_NAME,https://www.transfermarkt.de/fc-brentford/kader/verein/1148/saison_id/2026/plus/1,98977ec56621e787ba2b89973d53a14e8f3ee796ba25d92646304551ba9c96fa,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brentford,1148,Nathan Collins,469050,2001-04-30,258635,248484,917569,917569,DOB_NAME,https://www.transfermarkt.de/fc-brentford/kader/verein/1148/saison_id/2026/plus/1,98977ec56621e787ba2b89973d53a14e8f3ee796ba25d92646304551ba9c96fa,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brentford,1148,Rico Henry,339556,1997-07-08,258629,224494,917569,917569,DOB_NAME,https://www.transfermarkt.de/fc-brentford/kader/verein/1148/saison_id/2026/plus/1,98977ec56621e787ba2b89973d53a14e8f3ee796ba25d92646304551ba9c96fa,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brentford,1148,Sepp van den Berg,541231,2001-12-20,258636,242453,917569,917569,DOB_NAME,https://www.transfermarkt.de/fc-brentford/kader/verein/1148/saison_id/2026/plus/1,98977ec56621e787ba2b89973d53a14e8f3ee796ba25d92646304551ba9c96fa,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brentford,1148,Vitaly Janelt,270171,1998-05-10,258637,235167,917569,917569,DOB_NAME,https://www.transfermarkt.de/fc-brentford/kader/verein/1148/saison_id/2026/plus/1,98977ec56621e787ba2b89973d53a14e8f3ee796ba25d92646304551ba9c96fa,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brentford,1148,Yegor Yarmolyuk,717411,2004-03-01,258640,270608,917569,917569,DOB_NAME,https://www.transfermarkt.de/fc-brentford/kader/verein/1148/saison_id/2026/plus/1,98977ec56621e787ba2b89973d53a14e8f3ee796ba25d92646304551ba9c96fa,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brighton & Hove Albion,1237,Bart Verbruggen,565093,2002-08-18,23578,258498,917529,917529,DOB_NAME,https://www.transfermarkt.de/brighton-hove-albion/kader/verein/1237/saison_id/2026/plus/1,f2cf90d26295bb03b7a9f88ddd237a671bfa8ea7b8601dc2dd42f6c052d76dbc,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brighton & Hove Albion,1237,Charalampos Kostoulas,1060087,2007-05-30,23587,73885,917529,917529,DOB_NAME,https://www.transfermarkt.de/brighton-hove-albion/kader/verein/1237/saison_id/2026/plus/1,f2cf90d26295bb03b7a9f88ddd237a671bfa8ea7b8601dc2dd42f6c052d76dbc,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brighton & Hove Albion,1237,Chema Andrés,948279,2005-04-25,277645,75056,917529,917529,DOB_NAME,https://www.transfermarkt.de/brighton-hove-albion/kader/verein/1237/saison_id/2026/plus/1,f2cf90d26295bb03b7a9f88ddd237a671bfa8ea7b8601dc2dd42f6c052d76dbc,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brighton & Hove Albion,1237,Costinha,539252,2000-03-26,104490,251942,917529,917529,DOB_NAME,https://www.transfermarkt.de/brighton-hove-albion/kader/verein/1237/saison_id/2026/plus/1,f2cf90d26295bb03b7a9f88ddd237a671bfa8ea7b8601dc2dd42f6c052d76dbc,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brighton & Hove Albion,1237,Diego Gómez,996897,2003-03-27,23584,269278,917529,917529,DOB_NAME,https://www.transfermarkt.de/brighton-hove-albion/kader/verein/1237/saison_id/2026/plus/1,f2cf90d26295bb03b7a9f88ddd237a671bfa8ea7b8601dc2dd42f6c052d76dbc,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brighton & Hove Albion,1237,Evan Ferguson,648046,2004-10-19,278485,259608,917529,917529,DOB_NAME,https://www.transfermarkt.de/brighton-hove-albion/kader/verein/1237/saison_id/2026/plus/1,f2cf90d26295bb03b7a9f88ddd237a671bfa8ea7b8601dc2dd42f6c052d76dbc,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brighton & Hove Albion,1237,Femi Azeez,703408,2001-06-05,262460,253433,917529,917529,DOB_NAME,https://www.transfermarkt.de/brighton-hove-albion/kader/verein/1237/saison_id/2026/plus/1,f2cf90d26295bb03b7a9f88ddd237a671bfa8ea7b8601dc2dd42f6c052d76dbc,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brighton & Hove Albion,1237,Ferdi Kadıoğlu,369316,1999-10-07,23573,235152,917529,917529,DOB_NAME,https://www.transfermarkt.de/brighton-hove-albion/kader/verein/1237/saison_id/2026/plus/1,f2cf90d26295bb03b7a9f88ddd237a671bfa8ea7b8601dc2dd42f6c052d76dbc,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brighton & Hove Albion,1237,Georginio Rutter,538977,2002-04-20,23568,245637,917529,917529,DOB_NAME,https://www.transfermarkt.de/brighton-hove-albion/kader/verein/1237/saison_id/2026/plus/1,f2cf90d26295bb03b7a9f88ddd237a671bfa8ea7b8601dc2dd42f6c052d76dbc,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brighton & Hove Albion,1237,Ibrahim Osman,1110406,2004-11-29,291270,274516,1179654,917529,DOB_NAME,https://www.transfermarkt.de/brighton-hove-albion/kader/verein/1237/saison_id/2026/plus/1,f2cf90d26295bb03b7a9f88ddd237a671bfa8ea7b8601dc2dd42f6c052d76dbc,2026-09-12,NATIVE_DELTA
,NO,,ENG1,Brighton & Hove Albion,1237,Jack Hinshelwood,867688,2005-04-11,23580,277283,917529,917529,DOB_NAME,https://www.transfermarkt.de/brighton-hove-albion/kader/verein/1237/saison_id/2026/plus/1,f2cf90d26295bb03b7a9f88ddd237a671bfa8ea7b8601dc2dd42f6c052d76dbc,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brighton & Hove Albion,1237,Jaouen Hadjam,750903,2003-03-26,295454,258230,917529,917529,DOB_NAME,https://www.transfermarkt.de/brighton-hove-albion/kader/verein/1237/saison_id/2026/plus/1,f2cf90d26295bb03b7a9f88ddd237a671bfa8ea7b8601dc2dd42f6c052d76dbc,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brighton & Hove Albion,1237,Jason Steele,73564,1990-08-18,23577,188836,917529,917529,DOB_NAME,https://www.transfermarkt.de/brighton-hove-albion/kader/verein/1237/saison_id/2026/plus/1,f2cf90d26295bb03b7a9f88ddd237a671bfa8ea7b8601dc2dd42f6c052d76dbc,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brighton & Hove Albion,1237,Kaoru Mitoma,504849,1997-05-20,23565,255565,917529,917529,DOB_NAME,https://www.transfermarkt.de/brighton-hove-albion/kader/verein/1237/saison_id/2026/plus/1,f2cf90d26295bb03b7a9f88ddd237a671bfa8ea7b8601dc2dd42f6c052d76dbc,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brighton & Hove Albion,1237,Lewis Dunk,148153,1991-11-21,23569,199915,917529,917529,DOB_NAME,https://www.transfermarkt.de/brighton-hove-albion/kader/verein/1237/saison_id/2026/plus/1,f2cf90d26295bb03b7a9f88ddd237a671bfa8ea7b8601dc2dd42f6c052d76dbc,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brighton & Hove Albion,1237,Luka Vuskovic,892160,2007-02-24,275629,275192,917529,917529,DOB_NAME,https://www.transfermarkt.de/brighton-hove-albion/kader/verein/1237/saison_id/2026/plus/1,f2cf90d26295bb03b7a9f88ddd237a671bfa8ea7b8601dc2dd42f6c052d76dbc,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brighton & Hove Albion,1237,Malick Yalcouyé,1178758,2005-11-18,24272,70841,917565,917529,DOB_NAME,https://www.transfermarkt.de/brighton-hove-albion/kader/verein/1237/saison_id/2026/plus/1,f2cf90d26295bb03b7a9f88ddd237a671bfa8ea7b8601dc2dd42f6c052d76dbc,2026-09-12,NATIVE_DELTA
,NO,,ENG1,Brighton & Hove Albion,1237,Mats Wieffer,415381,1999-11-16,23574,248793,917529,917529,DOB_NAME,https://www.transfermarkt.de/brighton-hove-albion/kader/verein/1237/saison_id/2026/plus/1,f2cf90d26295bb03b7a9f88ddd237a671bfa8ea7b8601dc2dd42f6c052d76dbc,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brighton & Hove Albion,1237,Matt O'Riley,406634,2000-11-21,283967,240734,1179662,917529,DOB_NAME,https://www.transfermarkt.de/brighton-hove-albion/kader/verein/1237/saison_id/2026/plus/1,f2cf90d26295bb03b7a9f88ddd237a671bfa8ea7b8601dc2dd42f6c052d76dbc,2026-09-12,NATIVE_DELTA
,NO,,ENG1,Brighton & Hove Albion,1237,Maxim De Cuyper,429915,2000-12-22,23583,251479,917529,917529,DOB_NAME,https://www.transfermarkt.de/brighton-hove-albion/kader/verein/1237/saison_id/2026/plus/1,f2cf90d26295bb03b7a9f88ddd237a671bfa8ea7b8601dc2dd42f6c052d76dbc,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brighton & Hove Albion,1237,Michael Svoboda,438961,1998-10-15,293522,250779,917529,917529,DOB_NAME,https://www.transfermarkt.de/brighton-hove-albion/kader/verein/1237/saison_id/2026/plus/1,f2cf90d26295bb03b7a9f88ddd237a671bfa8ea7b8601dc2dd42f6c052d76dbc,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brighton & Hove Albion,1237,Olivier Boscagli,318508,1997-11-18,23575,225863,917529,917529,DOB_NAME,https://www.transfermarkt.de/brighton-hove-albion/kader/verein/1237/saison_id/2026/plus/1,f2cf90d26295bb03b7a9f88ddd237a671bfa8ea7b8601dc2dd42f6c052d76dbc,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brighton & Hove Albion,1237,Pascal Groß,82873,1991-06-15,277390,190765,917529,917529,DOB_NAME,https://www.transfermarkt.de/brighton-hove-albion/kader/verein/1237/saison_id/2026/plus/1,f2cf90d26295bb03b7a9f88ddd237a671bfa8ea7b8601dc2dd42f6c052d76dbc,2026-09-12,INHERITED_NATIVE08_COVERED
,NO,,ENG1,Brighton & Hove Albion,1237,Pascal Struijk,410708,1999-08-11,23822,239360,917529,917529,DOB_NAME,https://www.transfermarkt.de/brighton-hove-albion/kader/verein/1237/saison_id/2026/plus/1,f2cf90d26295bb03b7a9f88ddd237a671bfa8ea7b8601dc2dd42f6c052d76dbc,2026-09-12,CURRENT_COVERED
,NO,,ENG1,Brighton & Hove Albion,1237,Promise David,888785,2001-07-03,234972,73070,917529,917529,DOB_NAME,https://www.transfermarkt.de/brighton-hove-albion/kader/verein/1237/saison_id/2026/plus/1,f2cf90d26295bb03b7a9f88ddd237a671bfa8ea7b8601dc2dd42f6c052d76dbc,2026-09-12,NATIVE_DELTA
,NO,,ENG1,Brighton & Hove Albion,1237,Stefanos Tzimas,950091,2006-01-06,23585,274699,917529,917529,DOB_NAME,https://www.transfermarkt.de/brighton-hove-albion/kader/verein/1237/saison_id/2026/plus/1,f2cf90d26295bb03b7a9f88ddd237a671bfa8ea7b8601dc2dd42f6c052d76dbc,2026-09-12,CURRENT_COVERED
