league,club_name,external_club_id,player_name,external_player_id,dob,status,review_reason,classification,transfer_type,old_club_id,new_club_id,fm_id,fifa_id,source_url,source_sha256
GER2,SpVgg Greuther Fürth,65,Silas Prüfrock,913422,2005-01-25,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,UNVERIFIED,1376288,1376288,275441,76065,https://www.transfermarkt.de/spvgg-greuther-furth/kader/verein/65/saison_id/2026/plus/1,582a3d28fdc7b95bf59c3bf33f2d9b2847185d2a8fd3682db98bcd5e3a81d68b
GER2,SpVgg Greuther Fürth,65,Hendry Blank,804831,2004-08-21,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376268,1376288,275759,276052,https://www.transfermarkt.de/spvgg-greuther-furth/kader/verein/65/saison_id/2026/plus/1,582a3d28fdc7b95bf59c3bf33f2d9b2847185d2a8fd3682db98bcd5e3a81d68b
GER2,SpVgg Greuther Fürth,65,Jannis Heuer,369888,1999-07-29,REVIEW_REQUIRED,Installed future conditions need typed native review,TRANSFER_IN,PERMANENT,1376419,1376288,276086,262903,https://www.transfermarkt.de/spvgg-greuther-furth/kader/verein/65/saison_id/2026/plus/1,582a3d28fdc7b95bf59c3bf33f2d9b2847185d2a8fd3682db98bcd5e3a81d68b
GER2,SpVgg Greuther Fürth,65,Krisztián Keresztes,626472,2000-01-04,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,2752515,1376288,289036,79923,https://www.transfermarkt.de/spvgg-greuther-furth/kader/verein/65/saison_id/2026/plus/1,582a3d28fdc7b95bf59c3bf33f2d9b2847185d2a8fd3682db98bcd5e3a81d68b
GER2,SpVgg Greuther Fürth,65,Elias Benkara,931668,2007-04-29,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376262,1376288,289648,0,https://www.transfermarkt.de/spvgg-greuther-furth/kader/verein/65/saison_id/2026/plus/1,582a3d28fdc7b95bf59c3bf33f2d9b2847185d2a8fd3682db98bcd5e3a81d68b
GER2,SpVgg Greuther Fürth,65,Loris Giandomenico,911223,2005-09-28,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,3080199,1376288,194440,80145,https://www.transfermarkt.de/spvgg-greuther-furth/kader/verein/65/saison_id/2026/plus/1,582a3d28fdc7b95bf59c3bf33f2d9b2847185d2a8fd3682db98bcd5e3a81d68b
GER2,SpVgg Greuther Fürth,65,Philipp Müller,729097,2004-01-18,REVIEW_REQUIRED,Installed future conditions need typed native review,TRANSFER_IN,LOAN_RETURN,1376436,1376288,271157,278728,https://www.transfermarkt.de/spvgg-greuther-furth/kader/verein/65/saison_id/2026/plus/1,582a3d28fdc7b95bf59c3bf33f2d9b2847185d2a8fd3682db98bcd5e3a81d68b
GER2,SpVgg Greuther Fürth,65,Faton Ademi,1168861,2006-05-19,REVIEW_REQUIRED,DFB roster contradicts current Transfermarkt affiliation,AMBIGUOUS,PERMANENT,1376276,1376288,272764,73995,https://www.transfermarkt.de/spvgg-greuther-furth/kader/verein/65/saison_id/2026/plus/1,582a3d28fdc7b95bf59c3bf33f2d9b2847185d2a8fd3682db98bcd5e3a81d68b
GER2,SpVgg Greuther Fürth,65,Mika Wallentowitz,1148239,2007-12-28,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376266,1376288,275081,81991,https://www.transfermarkt.de/spvgg-greuther-furth/kader/verein/65/saison_id/2026/plus/1,582a3d28fdc7b95bf59c3bf33f2d9b2847185d2a8fd3682db98bcd5e3a81d68b
GER2,SpVgg Greuther Fürth,65,Jordan,355369,1996-04-26,REVIEW_REQUIRED,Installed future conditions need typed native review,TRANSFER_IN,PERMANENT,2494467,1376288,287978,227558,https://www.transfermarkt.de/spvgg-greuther-furth/kader/verein/65/saison_id/2026/plus/1,582a3d28fdc7b95bf59c3bf33f2d9b2847185d2a8fd3682db98bcd5e3a81d68b
GER2,VfL Osnabrück,81,Jonas Krumrey,531637,2003-11-25,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376418,1376420,100105,262516,https://www.transfermarkt.de/vfl-osnabruck/kader/verein/81/saison_id/2026/plus/1,e705d735d9e41aeb7a7781affacb5ed1a2f31cc8fd9e319c826182a9e12937a6
GER2,VfL Osnabrück,81,Luca Böggemann,817013,2004-03-11,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,TRANSFER_IN,LOAN_RETURN,1376414,1376420,268671,275284,https://www.transfermarkt.de/vfl-osnabruck/kader/verein/81/saison_id/2026/plus/1,e705d735d9e41aeb7a7781affacb5ed1a2f31cc8fd9e319c826182a9e12937a6
GER2,VfL Osnabrück,81,Joel Abu Hanna,267330,1998-01-22,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,TRANSFER_IN,PERMANENT,1441882,1376420,105009,233514,https://www.transfermarkt.de/vfl-osnabruck/kader/verein/81/saison_id/2026/plus/1,e705d735d9e41aeb7a7781affacb5ed1a2f31cc8fd9e319c826182a9e12937a6
GER2,VfL Osnabrück,81,Elias Bakatukanda,795762,2004-04-13,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,262169,1376420,268794,273931,https://www.transfermarkt.de/vfl-osnabruck/kader/verein/81/saison_id/2026/plus/1,e705d735d9e41aeb7a7781affacb5ed1a2f31cc8fd9e319c826182a9e12937a6
GER2,VfL Osnabrück,81,Jonathan Gómez,674501,2003-09-01,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,2949123,1376420,290718,266118,https://www.transfermarkt.de/vfl-osnabruck/kader/verein/81/saison_id/2026/plus/1,e705d735d9e41aeb7a7781affacb5ed1a2f31cc8fd9e319c826182a9e12937a6
GER2,VfL Osnabrück,81,Leon Flach,391929,2001-02-28,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,2424854,1376420,148222,252859,https://www.transfermarkt.de/vfl-osnabruck/kader/verein/81/saison_id/2026/plus/1,e705d735d9e41aeb7a7781affacb5ed1a2f31cc8fd9e319c826182a9e12937a6
GER2,VfL Osnabrück,81,Konrad Faber,406762,1997-11-04,REVIEW_REQUIRED,Installed future conditions need typed native review,TRANSFER_IN,PERMANENT,1376278,1376420,274785,263061,https://www.transfermarkt.de/vfl-osnabruck/kader/verein/81/saison_id/2026/plus/1,e705d735d9e41aeb7a7781affacb5ed1a2f31cc8fd9e319c826182a9e12937a6
GER2,VfL Osnabrück,81,Leon Opitz,825073,2005-04-11,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376283,1376420,276198,274924,https://www.transfermarkt.de/vfl-osnabruck/kader/verein/81/saison_id/2026/plus/1,e705d735d9e41aeb7a7781affacb5ed1a2f31cc8fd9e319c826182a9e12937a6
GER2,VfL Osnabrück,81,Adrian Beck,273669,1997-06-09,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376302,1376420,281239,253133,https://www.transfermarkt.de/vfl-osnabruck/kader/verein/81/saison_id/2026/plus/1,e705d735d9e41aeb7a7781affacb5ed1a2f31cc8fd9e319c826182a9e12937a6
GER2,VfL Osnabrück,81,Jonathan Wensing,695943,2004-04-05,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,TRANSFER_IN,PERMANENT,1376347,1376420,100339,0,https://www.transfermarkt.de/vfl-osnabruck/kader/verein/81/saison_id/2026/plus/1,e705d735d9e41aeb7a7781affacb5ed1a2f31cc8fd9e319c826182a9e12937a6
GER2,VfL Osnabrück,81,Daniel-Kofi Kyereh,272587,1996-03-08,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,TRANSFER_IN,PERMANENT,1376270,1376420,277874,244112,https://www.transfermarkt.de/vfl-osnabruck/kader/verein/81/saison_id/2026/plus/1,e705d735d9e41aeb7a7781affacb5ed1a2f31cc8fd9e319c826182a9e12937a6
GER2,VfL Osnabrück,81,Robin Meißner,326346,1999-10-08,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,PERMANENT,1376420,1376420,272311,261047,https://www.transfermarkt.de/vfl-osnabruck/kader/verein/81/saison_id/2026/plus/1,e705d735d9e41aeb7a7781affacb5ed1a2f31cc8fd9e319c826182a9e12937a6
GER2,VfL Osnabrück,81,Bernd Riesselmann,1100613,2005-07-05,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,UNVERIFIED,1376420,1376420,272327,79384,https://www.transfermarkt.de/vfl-osnabruck/kader/verein/81/saison_id/2026/plus/1,e705d735d9e41aeb7a7781affacb5ed1a2f31cc8fd9e319c826182a9e12937a6
GER2,FC Energie Cottbus,25,Malte Wilke,1157068,2007-06-25,REVIEW_REQUIRED,Identity unresolved,MISSING_FROM_FM,UNVERIFIED,,1376280,,86865,https://www.transfermarkt.de/fc-energie-cottbus/kader/verein/25/saison_id/2026/plus/1,bfac2c82e9908a44ea8264f2a591d43d8ad627ceaeb5639879d980dcab166809
GER2,FC Energie Cottbus,25,King Manu,1010851,2003-11-23,REVIEW_REQUIRED,Installed future conditions need typed native review,UNCHANGED,PERMANENT,1376280,1376280,273093,278832,https://www.transfermarkt.de/fc-energie-cottbus/kader/verein/25/saison_id/2026/plus/1,bfac2c82e9908a44ea8264f2a591d43d8ad627ceaeb5639879d980dcab166809
GER2,FC Energie Cottbus,25,Fousseny Doumbia,782187,2005-02-23,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376279,1376280,277170,81535,https://www.transfermarkt.de/fc-energie-cottbus/kader/verein/25/saison_id/2026/plus/1,bfac2c82e9908a44ea8264f2a591d43d8ad627ceaeb5639879d980dcab166809
GER2,FC Energie Cottbus,25,Joey Taubeneck,1157079,2007-04-12,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,PERMANENT,1376280,1376280,285298,0,https://www.transfermarkt.de/fc-energie-cottbus/kader/verein/25/saison_id/2026/plus/1,bfac2c82e9908a44ea8264f2a591d43d8ad627ceaeb5639879d980dcab166809
GER2,FC Energie Cottbus,25,Luca Erlein,1009442,2007-07-05,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376433,1376280,280204,0,https://www.transfermarkt.de/fc-energie-cottbus/kader/verein/25/saison_id/2026/plus/1,bfac2c82e9908a44ea8264f2a591d43d8ad627ceaeb5639879d980dcab166809
GER2,FC Energie Cottbus,25,Henry Rorig,381755,2000-03-03,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,UNVERIFIED,1376280,1376280,273078,257286,https://www.transfermarkt.de/fc-energie-cottbus/kader/verein/25/saison_id/2026/plus/1,bfac2c82e9908a44ea8264f2a591d43d8ad627ceaeb5639879d980dcab166809
GER2,FC Energie Cottbus,25,Lukas Michelbrink,878796,2005-04-15,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,UNVERIFIED,1376280,1376280,273099,76122,https://www.transfermarkt.de/fc-energie-cottbus/kader/verein/25/saison_id/2026/plus/1,bfac2c82e9908a44ea8264f2a591d43d8ad627ceaeb5639879d980dcab166809
GER2,FC Energie Cottbus,25,Leonardo Bittencourt,93844,1993-12-19,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,TRANSFER_IN,PERMANENT,1376271,1376280,280799,203106,https://www.transfermarkt.de/fc-energie-cottbus/kader/verein/25/saison_id/2026/plus/1,bfac2c82e9908a44ea8264f2a591d43d8ad627ceaeb5639879d980dcab166809
GER2,FC Energie Cottbus,25,Aaron Reschke,1157080,2008-08-07,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,UNCHANGED,PERMANENT,1376280,1376280,285308,0,https://www.transfermarkt.de/fc-energie-cottbus/kader/verein/25/saison_id/2026/plus/1,bfac2c82e9908a44ea8264f2a591d43d8ad627ceaeb5639879d980dcab166809
GER2,FC Energie Cottbus,25,Christian Kinsombi,342968,1999-08-24,REVIEW_REQUIRED,Missing/expired contract or unverified effective date,TRANSFER_IN,PERMANENT,1376265,1376280,100214,251482,https://www.transfermarkt.de/fc-energie-cottbus/kader/verein/25/saison_id/2026/plus/1,bfac2c82e9908a44ea8264f2a591d43d8ad627ceaeb5639879d980dcab166809
GER2,FC Energie Cottbus,25,Dmytro Bogdanov,1045446,2007-03-06,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376348,1376280,277780,278229,https://www.transfermarkt.de/fc-energie-cottbus/kader/verein/25/saison_id/2026/plus/1,bfac2c82e9908a44ea8264f2a591d43d8ad627ceaeb5639879d980dcab166809
GER3,Fortuna Düsseldorf 1895,38,Lasse Rieß,490609,2001-07-27,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376259,1376429,280320,263116,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976
GER3,Fortuna Düsseldorf 1895,38,Lukas Bornschein,910590,2005-06-03,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376267,1376429,287864,0,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976
GER3,Fortuna Düsseldorf 1895,38,Matthias Zimmermann,86848,1992-06-16,REVIEW_REQUIRED,Future roster change annotation requires timeline review,UNCHANGED,UNVERIFIED,1376429,1376429,276702,192567,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976
GER3,Fortuna Düsseldorf 1895,38,Andreas Müller,438315,2000-07-20,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376283,1376429,276193,257283,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976
GER3,Fortuna Düsseldorf 1895,38,Kilian Sauck,1043565,2007-03-27,REVIEW_REQUIRED,Changed club without confirmed matching transfer event,TRANSFER_IN,UNVERIFIED,1376263,1376429,292084,80628,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976
GER3,Fortuna Düsseldorf 1895,38,Filimon Gerezgiher,453307,2000-07-04,REVIEW_REQUIRED,DFB roster contradicts current Transfermarkt affiliation,AMBIGUOUS,PERMANENT,2228245,1376429,136520,73004,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976
GER3,Fortuna Düsseldorf 1895,38,Jordi Paulina,1045762,2004-09-23,REVIEW_REQUIRED,Changed club without confirmed matching transfer event,TRANSFER_IN,UNVERIFIED,1376262,1376429,289630,252163,https://www.transfermarkt.de/fortuna-dusseldorf/kader/verein/38/saison_id/2026/plus/1,05373c5cfa7534d6542a7839a6b4faf710e30f1746f3272457fd8dbea4ba1976
GER3,SC Preußen Münster,91,Simon Scherder,93979,1993-04-02,REVIEW_REQUIRED,Installed future conditions need typed native review,UNCHANGED,UNVERIFIED,1376419,1376419,276101,211874,https://www.transfermarkt.de/preussen-munster/kader/verein/91/saison_id/2026/plus/1,358c233225c0f06e8cc0ea5bfec52949f3501471b53e29edc807611cd04332ae
GER3,SC Preußen Münster,91,Wesley Adeh,1074523,2007-01-08,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376271,1376419,280811,75461,https://www.transfermarkt.de/preussen-munster/kader/verein/91/saison_id/2026/plus/1,358c233225c0f06e8cc0ea5bfec52949f3501471b53e29edc807611cd04332ae
GER3,Rot-Weiss Essen 1907,56,Eric Verstappen,187203,1994-05-19,REVIEW_REQUIRED,Identity unresolved,MISSING_FROM_FM,UNVERIFIED,,1376282,,,https://www.transfermarkt.de/rot-weiss-essen/kader/verein/56/saison_id/2026/plus/1,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3
GER3,Rot-Weiss Essen 1907,56,Max Geschwill,471890,2001-07-07,REVIEW_REQUIRED,Installed future conditions need typed native review,TRANSFER_IN,PERMANENT,1376373,1376282,276308,260405,https://www.transfermarkt.de/rot-weiss-essen/kader/verein/56/saison_id/2026/plus/1,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3
GER3,Rot-Weiss Essen 1907,56,Franci Bouebari,1029294,2003-09-12,REVIEW_REQUIRED,Installed future conditions need typed native review,UNCHANGED,PERMANENT,1376282,1376282,271921,273533,https://www.transfermarkt.de/rot-weiss-essen/kader/verein/56/saison_id/2026/plus/1,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3
GER3,Rot-Weiss Essen 1907,56,Ekin Celebi,520908,2000-06-06,REVIEW_REQUIRED,Installed future conditions need typed native review,TRANSFER_IN,LOAN_RETURN,1376467,1376282,269565,244707,https://www.transfermarkt.de/rot-weiss-essen/kader/verein/56/saison_id/2026/plus/1,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3
GER3,Rot-Weiss Essen 1907,56,Jannik Hofmann,594747,2002-02-28,REVIEW_REQUIRED,Installed future conditions need typed native review,UNCHANGED,PERMANENT,1376282,1376282,271918,274565,https://www.transfermarkt.de/rot-weiss-essen/kader/verein/56/saison_id/2026/plus/1,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3
GER3,Rot-Weiss Essen 1907,56,Tony Menzel,824940,2005-03-06,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376278,1376282,274802,277509,https://www.transfermarkt.de/rot-weiss-essen/kader/verein/56/saison_id/2026/plus/1,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3
GER3,Rot-Weiss Essen 1907,56,Noah Pesch,696028,2005-05-18,REVIEW_REQUIRED,Installed future conditions need typed native review,TRANSFER_IN,PERMANENT,1376373,1376282,276317,76033,https://www.transfermarkt.de/rot-weiss-essen/kader/verein/56/saison_id/2026/plus/1,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3
GER3,Rot-Weiss Essen 1907,56,Aiman Dardari,904723,2005-03-21,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376431,1376282,279704,80755,https://www.transfermarkt.de/rot-weiss-essen/kader/verein/56/saison_id/2026/plus/1,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3
GER3,Rot-Weiss Essen 1907,56,Semir Telalovic,583767,1999-12-23,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376258,1376282,274310,273771,https://www.transfermarkt.de/rot-weiss-essen/kader/verein/56/saison_id/2026/plus/1,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3
GER3,Rot-Weiss Essen 1907,56,Jaka Cuber Potocnik,940198,2005-06-17,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,UNVERIFIED,1376282,1376282,271923,74003,https://www.transfermarkt.de/rot-weiss-essen/kader/verein/56/saison_id/2026/plus/1,428b980f8718cfe610b74c6ed65b6316eaa3b91941d20a4def68f9bfec3ccdb3
GER3,MSV Duisburg,52,Martin Ens,606220,2001-12-20,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376406,1376285,271440,279530,https://www.transfermarkt.de/msv-duisburg/kader/verein/52/saison_id/2026/plus/1,18d4d26950b4b7ad041e50ae2365995e7a92e62db4daa0e38fdb65d1224bbf52
GER3,MSV Duisburg,52,Frederik Christensen,514889,2002-06-07,REVIEW_REQUIRED,Installed future conditions need typed native review,TRANSFER_IN,PERMANENT,1376420,1376285,272317,262645,https://www.transfermarkt.de/msv-duisburg/kader/verein/52/saison_id/2026/plus/1,18d4d26950b4b7ad041e50ae2365995e7a92e62db4daa0e38fdb65d1224bbf52
GER3,MSV Duisburg,52,Peter Remmert,987122,2005-07-09,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376266,1376285,275058,72965,https://www.transfermarkt.de/msv-duisburg/kader/verein/52/saison_id/2026/plus/1,18d4d26950b4b7ad041e50ae2365995e7a92e62db4daa0e38fdb65d1224bbf52
GER3,MSV Duisburg,52,Jannik Zahmel,810355,2003-04-15,REVIEW_REQUIRED,Installed future conditions need typed native review,TRANSFER_IN,LOAN_RETURN,1388585,1376285,100374,266435,https://www.transfermarkt.de/msv-duisburg/kader/verein/52/saison_id/2026/plus/1,18d4d26950b4b7ad041e50ae2365995e7a92e62db4daa0e38fdb65d1224bbf52
GER3,FC Hansa Rostock,30,Jaaso Jantunen,741578,2005-01-31,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376270,1376265,277876,274568,https://www.transfermarkt.de/fc-hansa-rostock/kader/verein/30/saison_id/2026/plus/1,6da33a7ccf32faa9ebb0b7823a0ee5537fb70bfe8ee363795199b5de4015e0f1
GER3,FC Hansa Rostock,30,Yannic Stein,698840,2004-09-17,REVIEW_REQUIRED,Installed future conditions need typed native review,TRANSFER_IN,PERMANENT,1376351,1376265,269391,274731,https://www.transfermarkt.de/fc-hansa-rostock/kader/verein/30/saison_id/2026/plus/1,6da33a7ccf32faa9ebb0b7823a0ee5537fb70bfe8ee363795199b5de4015e0f1
GER3,FC Hansa Rostock,30,Erik Maurer,913514,2006-07-19,REVIEW_REQUIRED,Identity unresolved,CONFLICT,UNVERIFIED,,1376265,100247,0,https://www.transfermarkt.de/fc-hansa-rostock/kader/verein/30/saison_id/2026/plus/1,6da33a7ccf32faa9ebb0b7823a0ee5537fb70bfe8ee363795199b5de4015e0f1
GER3,FC Hansa Rostock,30,Ouassim Karada,906968,2005-10-21,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376434,1376265,279592,235553,https://www.transfermarkt.de/fc-hansa-rostock/kader/verein/30/saison_id/2026/plus/1,6da33a7ccf32faa9ebb0b7823a0ee5537fb70bfe8ee363795199b5de4015e0f1
GER3,FC Hansa Rostock,30,Emil Holten,332071,1996-08-08,REVIEW_REQUIRED,Installed future conditions need typed native review,UNCHANGED,PERMANENT,1376265,1376265,100215,251090,https://www.transfermarkt.de/fc-hansa-rostock/kader/verein/30/saison_id/2026/plus/1,6da33a7ccf32faa9ebb0b7823a0ee5537fb70bfe8ee363795199b5de4015e0f1
GER3,FC Hansa Rostock,30,Peter Kiedl,692756,2004-01-13,REVIEW_REQUIRED,Installed future conditions need typed native review,TRANSFER_IN,PERMANENT,262155,1376265,274203,79942,https://www.transfermarkt.de/fc-hansa-rostock/kader/verein/30/saison_id/2026/plus/1,6da33a7ccf32faa9ebb0b7823a0ee5537fb70bfe8ee363795199b5de4015e0f1
GER3,SC Verl,93,Timo Schlieck,897425,2006-03-02,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376288,1376406,275420,270965,https://www.transfermarkt.de/sc-verl/kader/verein/93/saison_id/2026/plus/1,bd69b9b6c3fd17e062c0bf50a17563b42a98d2c42534eeab1330ee7efa38071a
GER3,SC Verl,93,Noah König,685487,2003-05-17,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376288,1376406,275419,264223,https://www.transfermarkt.de/sc-verl/kader/verein/93/saison_id/2026/plus/1,bd69b9b6c3fd17e062c0bf50a17563b42a98d2c42534eeab1330ee7efa38071a
GER3,SC Verl,93,Nick Seidel,927005,2005-01-11,REVIEW_REQUIRED,Installed future conditions need typed native review,TRANSFER_IN,PERMANENT,1376436,1376406,271150,74417,https://www.transfermarkt.de/sc-verl/kader/verein/93/saison_id/2026/plus/1,bd69b9b6c3fd17e062c0bf50a17563b42a98d2c42534eeab1330ee7efa38071a
GER3,SC Verl,93,Paul Lehmann,799547,2004-07-22,REVIEW_REQUIRED,Installed future conditions need typed native review,UNCHANGED,PERMANENT,1376406,1376406,271449,270515,https://www.transfermarkt.de/sc-verl/kader/verein/93/saison_id/2026/plus/1,bd69b9b6c3fd17e062c0bf50a17563b42a98d2c42534eeab1330ee7efa38071a
GER3,SC Verl,93,Raphael Araoye,1025912,2004-11-21,REVIEW_REQUIRED,Changed club without confirmed matching transfer event,TRANSFER_IN,UNVERIFIED,917555,1376406,24144,277746,https://www.transfermarkt.de/sc-verl/kader/verein/93/saison_id/2026/plus/1,bd69b9b6c3fd17e062c0bf50a17563b42a98d2c42534eeab1330ee7efa38071a
GER3,SC Verl,93,Emmanuel Bamba,1412872,2007-10-29,REVIEW_REQUIRED,Identity unresolved,MISSING_FROM_FM,UNVERIFIED,,1376406,,85407,https://www.transfermarkt.de/sc-verl/kader/verein/93/saison_id/2026/plus/1,bd69b9b6c3fd17e062c0bf50a17563b42a98d2c42534eeab1330ee7efa38071a
GER3,SC Verl,93,Janne Berner,907468,2005-04-06,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376269,1376406,272210,78130,https://www.transfermarkt.de/sc-verl/kader/verein/93/saison_id/2026/plus/1,bd69b9b6c3fd17e062c0bf50a17563b42a98d2c42534eeab1330ee7efa38071a
GER3,SC Verl,93,André Leipold,828356,2001-11-12,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,2228251,1376406,136790,266156,https://www.transfermarkt.de/sc-verl/kader/verein/93/saison_id/2026/plus/1,bd69b9b6c3fd17e062c0bf50a17563b42a98d2c42534eeab1330ee7efa38071a
GER3,TSV Alemannia Aachen,8,Manuel Riemann,40792,1988-09-09,REVIEW_REQUIRED,Changed club without confirmed matching transfer event,TRANSFER_IN,UNVERIFIED,0,1376276,,199339,https://www.transfermarkt.de/alemannia-aachen/kader/verein/8/saison_id/2026/plus/1,d50319c6c39283dd66c83e32c0e53c0fbab8eb26ba138f0fe6e86b3dfc2b9c0b
GER3,TSV Alemannia Aachen,8,Petros Bagkalianis,609648,2001-02-06,REVIEW_REQUIRED,Changed club without confirmed matching transfer event,TRANSFER_IN,UNVERIFIED,1454082,1376276,105233,270009,https://www.transfermarkt.de/alemannia-aachen/kader/verein/8/saison_id/2026/plus/1,d50319c6c39283dd66c83e32c0e53c0fbab8eb26ba138f0fe6e86b3dfc2b9c0b
GER3,TSV Alemannia Aachen,8,Dylan Leonard,1188989,2007-08-30,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376266,1376276,275066,73098,https://www.transfermarkt.de/alemannia-aachen/kader/verein/8/saison_id/2026/plus/1,d50319c6c39283dd66c83e32c0e53c0fbab8eb26ba138f0fe6e86b3dfc2b9c0b
GER3,TSV Alemannia Aachen,8,Kacper Koscierski,1058515,2007-06-23,REVIEW_REQUIRED,Loan: parent ownership and dates require native loan plan,LOAN_IN,LOAN,1376273,1376276,275305,78776,https://www.transfermarkt.de/alemannia-aachen/kader/verein/8/saison_id/2026/plus/1,d50319c6c39283dd66c83e32c0e53c0fbab8eb26ba138f0fe6e86b3dfc2b9c0b
