fm_id,fifa_id,dob,old_club_id,new_club_id,joined,contract_until,shirt_number,team_type,status,source,source_sha256,snapshot_date,loan_owner_club_id,loan_end,action,previous_loan_owner_club_id,previous_loan_start,previous_loan_end,previous_loan_buy_option,acquisition_seller_club_id,acquisition_event_key,acquisition_date,acquisition_source,acquisition_source_sha256,protected_condition_type,protected_condition_param0,protected_condition_param1,protected_condition_param2,protected_condition_param3,protected_condition_param4
283485,0,2005-12-11,1179663,2490394,2024-07-01,2028-06-30,15,RESERVE,CONFIRMED,https://www.transfermarkt.de/cf-estrela-amadora/kader/verein/2431/saison_id/2026/plus/1,518e3a2e95f5774700d01db49dd50f80d4ccbc790493950412b68c785a7de654,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
283721,223671,1997-05-14,1769516,1376259,2026-08-12,2029-06-30,4,FIRST,CONFIRMED,https://www.transfermarkt.de/stefan-posch/profil/spieler/223974,dc26da2d4f05c962fa5bb1b96291d7441ebf2d5637b2cbf711ffd5243fc719db,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1769478,2025-07-01,2026-06-30,5500000,0,6497083,,,,,,,,,
283967,240734,2000-11-21,1179662,917529,2024-08-26,2029-06-30,33,FIRST,CONFIRMED,https://www.transfermarkt.de/matt-oriley/profil/spieler/406634,1ec93903fd85e49c4bb2d1052dc526471f6c279ea9509128ade59375c50ccbe3,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,917529,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
284241,248474,2001-11-23,1769499,3145820,2024-07-01,2027-06-30,14,FIRST,CONFIRMED,https://www.transfermarkt.de/goztepe/kader/verein/1467/saison_id/2026/plus/1,7e750ea20c17f8114b86f2de82ca9a2830fe95988c05d73fe5e72a2f70c29e0f,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1769495,2025-07-01,2026-06-30,4500000,0,,,,,,,,,,
284254,0,2007-03-15,1769499,786439,2026-09-08,2028-06-30,0,FIRST,CONFIRMED,https://www.transfermarkt.de/sk-sigma-olmutz/kader/verein/2311/saison_id/2026/plus/1,c61d1f22a4e21ac99834db236d5c613fdf98db28632452029778a0c82954b875,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
284428,71972,2005-01-30,2949636,2949125,2025-07-01,2028-06-30,26,FIRST,CONFIRMED,https://www.transfermarkt.de/rafel-bauza/profil/spieler/1178721,a37c9f73d12d58edb849b075c7e38484a6db621e0f8b7c5c0dcd3635340fe401,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,2949125,2025-07-01,2026-06-30,-1,0,5893168,,,,,,,,,
284433,80625,2005-11-22,2949636,2490393,2026-07-04,2030-06-30,27,FIRST,CONFIRMED,https://www.transfermarkt.de/toni-tamarit/profil/spieler/1344793,d6e2bcde2b81732719c515845fc76ac88862e35e5a86ee22442296e95910d518,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,2949140,2025-07-01,2026-06-30,-1,0,6401874,,,,,,,,,
284502,0,2006-06-07,1179655,458761,2024-07-01,2026-06-30,6,RESERVE,CONFIRMED,https://www.transfermarkt.de/royal-charleroi-sc/kader/verein/172/saison_id/2026/plus/1,be345af7e14ab40246420c64e873b34283e56e8aafa6f5b344acf44cf11dfec1,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
284515,75924,2007-04-10,1179655,1179655,2026-07-01,2029-06-30,40,FIRST,CONFIRMED,https://www.transfermarkt.de/as-monaco/kader/verein/162/saison_id/2026/plus/1,817e580f3e85d6c1f9a5e667dc7e20a43281747a6e7686ccc15a288667f05712,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
284528,0,2007-05-30,1179655,1179655,2025-07-01,2028-06-30,46,RESERVE,CONFIRMED,https://www.transfermarkt.de/as-monaco/kader/verein/162/saison_id/2026/plus/1,817e580f3e85d6c1f9a5e667dc7e20a43281747a6e7686ccc15a288667f05712,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
284602,75263,2005-01-17,2949121,2949121,2025-07-01,2029-06-30,28,FIRST,CONFIRMED,https://www.transfermarkt.de/athletic-bilbao/kader/verein/621/saison_id/2026/plus/1,ab659443e6b62a44b52f2d2bddfbd8dfab1041e92d677f7ed9d83c4f59284305,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
284674,256970,2003-07-02,1179661,786442,2015-07-01,2027-06-30,7,FIRST,CONFIRMED,https://www.transfermarkt.de/ac-sparta-prag/kader/verein/197/saison_id/2026/plus/1,6b74c895ae1857517e5325904312eb2643155a1ddb4be2ba7e884a9840dcea35,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,786442,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
284683,77093,2002-11-11,1179661,1179661,2023-11-04,2028-06-30,50,RESERVE,CONFIRMED,https://www.transfermarkt.de/olympique-lyon/kader/verein/1041/saison_id/2026/plus/1,d1e8c52088c164c738d95700ab10125d62a6b25b7393bf2f71320770c00926fe,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
284973,240690,1998-04-06,2949122,1769482,2025-07-01,2029-06-30,31,FIRST,CONFIRMED,https://www.transfermarkt.de/nico-gonzalez/profil/spieler/486031,12668748b5dbe65eccb6378506203614448ce99292fceda631cb18e9207dfcbe,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1769482,2025-07-01,2026-06-30,33000000,0,5910218,,,,,,,,,
285054,0,2009-12-21,2949122,2949122,2026-07-01,2028-06-30,27,RESERVE,CONFIRMED,https://www.transfermarkt.de/atletico-madrid/kader/verein/13/saison_id/2026/plus/1,336e6247c22b59b6319471ca685cbf8684fa5eddbe294526159e968ec82bff6f,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
285154,262744,1995-11-27,2949245,2494468,2026-08-05,2027-06-30,9,FIRST,CONFIRMED,https://www.transfermarkt.de/mohamed-bouldini/profil/spieler/211628,2e794db9c874f662a1b1740acaa0f324fb151e8512818b398c9a21f289d3556e,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,2949127,2025-07-01,2026-06-30,-1,0,6475032,,,,,,,,,
285382,244471,2000-08-13,851970,1376273,2023-07-01,2030-06-30,27,FIRST,CONFIRMED,https://www.transfermarkt.de/vfl-bochum/kader/verein/80/saison_id/2026/plus/1,46a6a42e333b793b20bad6d9e1b77f42c8ca39e91c8c69a2bf0dbb6aa5adc64a,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
285730,241007,1999-03-11,1769496,1769488,2022-07-29,2027-06-30,77,FIRST,CONFIRMED,https://www.transfermarkt.de/enzo-ebosse/profil/spieler/342877,97e8b5b22ad000cca0cccbcbc0aadf61269926a0d071cfe12aaebec233b703d6,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1769488,2025-07-01,2026-06-30,-1,0,6162456,,,,,,,,,
285854,278350,2006-06-02,1769510,1769528,2020-07-01,2028-06-30,40,FIRST,CONFIRMED,https://www.transfermarkt.de/frosinone-calcio/kader/verein/8970/saison_id/2026/plus/1,a104cee425f087aec46f2bde8eae8e0ec4f532d7e3edc12039ec6bf4b78c5a16,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
286175,0,2008-01-10,851972,458782,2022-07-01,2028-06-30,0,FIRST,CONFIRMED,https://www.transfermarkt.de/zulte-waregem/kader/verein/3508/saison_id/2026/plus/1,0acbb0eca1723445958969f80be44f59778e527ba0095de244c35e56e3b9068e,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
286280,272596,2003-03-03,851977,458768,2026-07-01,2028-06-30,8,FIRST,CONFIRMED,https://www.transfermarkt.de/krc-genk/kader/verein/1184/saison_id/2026/plus/1,85979abe0c47d79971cc0cee642e1248d1cad9da00ea0a7a7add7591bfc915c0,2026-09-12,851977,2027-06-30,SQUAD,0,,,0,0,,,,,,,,,,
286284,71170,2005-10-05,851977,1179661,2021-07-01,2027-06-30,35,FIRST,CONFIRMED,https://www.transfermarkt.de/olympique-lyon/kader/verein/1041/saison_id/2026/plus/1,d1e8c52088c164c738d95700ab10125d62a6b25b7393bf2f71320770c00926fe,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
286421,266097,2001-01-26,2490382,2490382,2023-07-01,2029-06-30,10,FIRST,CONFIRMED,https://www.transfermarkt.de/sporting-lissabon/kader/verein/336/saison_id/2026/plus/1,fce120a2b046675218521683927dd5d73c66a22ed96ac121140956eb3bee30ba,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
286440,79771,2005-01-03,2490382,2490393,2026-08-05,2030-06-30,35,FIRST,CONFIRMED,https://www.transfermarkt.de/rayan-lucas/profil/spieler/1087842,3eb8740a77333f87b664d8238536feb7c2495ee9eaaf8c6168c850eec60303c2,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,3538947,2025-07-01,2026-06-30,-1,0,6516358,,,,,,,,,
286443,0,2007-06-13,2490382,2490382,2025-07-01,2030-06-30,70,RESERVE,CONFIRMED,https://www.transfermarkt.de/sporting-lissabon/kader/verein/336/saison_id/2026/plus/1,fce120a2b046675218521683927dd5d73c66a22ed96ac121140956eb3bee30ba,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
286446,218980,2005-08-20,2490382,2490375,2026-07-07,2029-06-30,2,FIRST,CONFIRMED,https://www.transfermarkt.de/gil-vicente-fc/kader/verein/2424/saison_id/2026/plus/1,e615ed113cbf0012df4490859c154266a50a72247c7f67c260f2f4ab6c49e4d1,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
286663,0,2002-10-23,2490397,2490397,2025-01-09,2029-06-30,82,RESERVE,CONFIRMED,https://www.transfermarkt.de/vitoria-guimaraes-sc/kader/verein/2420/saison_id/2026/plus/1,d099b13b522be7fac0425b4aea5d56eb91b99f04255377a276820a33f184d54a,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
286679,0,2007-01-12,2490397,2490377,2022-07-01,2026-06-30,0,FIRST,CONFIRMED,https://www.transfermarkt.de/moreirense-fc/kader/verein/979/saison_id/2026/plus/1,9aa16aff197b371e36892b5321c0c1db769f09802a8338c111eb56304e7798bc,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
286838,80885,2002-05-09,2490378,2490378,2025-08-28,2030-06-30,10,FIRST,CONFIRMED,https://www.transfermarkt.de/cd-nacional/kader/verein/982/saison_id/2026/plus/1,85c1a326ea7d9109ff431c2a95c9c0488100e0183b1e7c799d926c40ecb8dba6,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
286845,74165,2003-04-16,2490378,2490382,2026-08-29,2031-06-30,30,FIRST,CONFIRMED,https://www.transfermarkt.de/kaique-pereira/profil/spieler/964590,69c89cdcb696e65ee0c13e5236d77d015a82eaf4300a50786b9bf8eb1bd5da3f,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,3538952,2025-07-01,2026-06-30,-1,0,6544960,,,,,,,,,
286876,240453,1999-07-10,2490374,2490374,2023-07-01,2030-06-30,4,FIRST,CONFIRMED,https://www.transfermarkt.de/sc-braga/kader/verein/1075/saison_id/2026/plus/1,a179610f71e6ea7b41b62a1d2448a6aa9ceac20ea3d9356ad08e919d3506e2a7,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
286877,245597,2000-04-01,2490374,2490374,2023-07-01,2030-06-30,2,FIRST,CONFIRMED,https://www.transfermarkt.de/sc-braga/kader/verein/1075/saison_id/2026/plus/1,a179610f71e6ea7b41b62a1d2448a6aa9ceac20ea3d9356ad08e919d3506e2a7,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
286934,0,2007-10-23,2490374,2490374,2026-07-01,2029-06-30,87,RESERVE,CONFIRMED,https://www.transfermarkt.de/sc-braga/kader/verein/1075/saison_id/2026/plus/1,a179610f71e6ea7b41b62a1d2448a6aa9ceac20ea3d9356ad08e919d3506e2a7,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
286992,259530,2000-10-04,2490381,2490376,2025-07-01,2026-06-30,29,FIRST,CONFIRMED,https://www.transfermarkt.de/cs-maritimo/kader/verein/1301/saison_id/2026/plus/1,5cfc233404ec9b89440eac630270b3e1ade7aaa468abf0d7c72a774e94f85e1b,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
287080,83568,2007-12-17,2490377,2490377,2026-07-01,2030-06-30,87,RESERVE,CONFIRMED,https://www.transfermarkt.de/moreirense-fc/kader/verein/979/saison_id/2026/plus/1,9aa16aff197b371e36892b5321c0c1db769f09802a8338c111eb56304e7798bc,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
287128,0,2005-04-08,1769483,1769483,2026-07-01,2029-06-30,80,FIRST,CONFIRMED,https://www.transfermarkt.de/us-lecce/kader/verein/1005/saison_id/2026/plus/1,f70b73ab0beef18f4707e1b846172f928bd484c8e6abc3aab35570487739b4bc,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
287322,276916,2003-06-17,2490386,2490386,2025-07-01,2027-06-30,23,FIRST,CONFIRMED,https://www.transfermarkt.de/gd-estoril-praia/kader/verein/1465/saison_id/2026/plus/1,1f4451857a09faf4bc5a12d1790c126a29e1c7346930e118c1c73d3f15c8f2d8,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
287336,0,2008-04-29,2490386,2490386,2025-07-01,2029-06-30,42,RESERVE,CONFIRMED,https://www.transfermarkt.de/gd-estoril-praia/kader/verein/1465/saison_id/2026/plus/1,1f4451857a09faf4bc5a12d1790c126a29e1c7346930e118c1c73d3f15c8f2d8,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
287482,236898,1997-01-06,1769520,1376348,2026-08-19,2027-06-30,20,FIRST,CONFIRMED,https://www.transfermarkt.de/michel-aebischer/profil/spieler/237658,38062202b4e30d804ec95c75c0726038dcd1e8abf370a249f5ba1efda5d6ef51,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1769478,2025-07-01,2026-06-30,4500000,0,6517146,,,,,,,,,
287621,0,2008-01-25,2490380,2490380,2026-01-01,2031-06-30,57,RESERVE,CONFIRMED,https://www.transfermarkt.de/fc-porto/kader/verein/720/saison_id/2026/plus/1,f504c5834791d9c61a831eb02c7ad78c5d5b46e6bbc57108520832c20f2114e6,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
287714,0,2006-09-01,2490398,2490398,2025-07-01,2031-06-30,36,RESERVE,CONFIRMED,https://www.transfermarkt.de/fc-famalicao/kader/verein/3329/saison_id/2026/plus/1,52ed6f3f188fcbdc2398a013bd0aa1005388801741871711df5ab62761c66f72,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
287848,0,2005-06-04,2490393,2490393,2024-07-01,2028-06-30,87,RESERVE,CONFIRMED,https://www.transfermarkt.de/fc-alverca/kader/verein/2521/saison_id/2026/plus/1,7f5d01cde12ec5554a0cdae5ccc699031abd54d7e473e99ebf2c44e9a519b8ae,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
287931,0,2006-09-25,2490394,2490394,2025-07-01,2027-06-30,72,RESERVE,CONFIRMED,https://www.transfermarkt.de/cf-estrela-amadora/kader/verein/2431/saison_id/2026/plus/1,518e3a2e95f5774700d01db49dd50f80d4ccbc790493950412b68c785a7de654,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
287999,78986,1995-03-11,2494467,2494468,2023-07-01,2027-06-30,6,FIRST,CONFIRMED,https://www.transfermarkt.de/academico-viseu-fc/kader/verein/7788/saison_id/2026/plus/1,340241555ec1793a42690aa5ffe614fb73194989e73960db5786f409bd3783e4,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
288050,77337,2003-11-27,2494469,2494469,2025-01-31,2027-06-30,3,FIRST,CONFIRMED,https://www.transfermarkt.de/casa-pia-ac/kader/verein/3268/saison_id/2026/plus/1,a3e2a5277eff3871e27db7ef969d3905123f5c71aebb08128024f85e9a547b72,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
288094,71981,2004-04-17,2504148,2490393,2016-07-01,2027-06-30,2,FIRST,CONFIRMED,https://www.transfermarkt.de/fc-alverca/kader/verein/2521/saison_id/2026/plus/1,7f5d01cde12ec5554a0cdae5ccc699031abd54d7e473e99ebf2c44e9a519b8ae,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,2490372,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
288146,0,2008-03-24,2490372,2490372,2025-07-01,2031-06-30,58,RESERVE,CONFIRMED,https://www.transfermarkt.de/benfica-lissabon/kader/verein/294/saison_id/2026/plus/1,957c9f94e6a34a4cd8987a26892c35f410ec61ced30153d1842a28e3a5d61504,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
288149,0,2004-05-26,2490372,2490376,2022-07-01,2027-06-30,97,RESERVE,CONFIRMED,https://www.transfermarkt.de/cs-maritimo/kader/verein/1301/saison_id/2026/plus/1,5cfc233404ec9b89440eac630270b3e1ade7aaa468abf0d7c72a774e94f85e1b,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
288169,0,2008-04-19,2490372,2490372,2025-11-01,2031-06-30,62,RESERVE,CONFIRMED,https://www.transfermarkt.de/benfica-lissabon/kader/verein/294/saison_id/2026/plus/1,957c9f94e6a34a4cd8987a26892c35f410ec61ced30153d1842a28e3a5d61504,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
288176,0,2007-07-04,2490372,458763,2023-07-01,2029-06-30,69,RESERVE,CONFIRMED,https://www.transfermarkt.de/kvc-westerlo/kader/verein/968/saison_id/2026/plus/1,4b321535def794641a57896ea3b395b11fb16964a25bb51fab6f75bf5e2a3382,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
288241,257353,2003-09-15,1769525,1769474,2025-02-03,2029-06-30,38,FIRST,CONFIRMED,https://www.transfermarkt.de/warren-bondo/profil/spieler/659516,7f9abf009d1b6a3f3bbe7070faa7522ca50c265422cf6785da5b4c5ae3088f12,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1769474,2025-07-01,2026-06-30,10000000,0,,,,,,,,,,
288242,271579,2003-02-08,1769525,1769474,2024-01-08,2028-06-30,42,FIRST,CONFIRMED,https://www.transfermarkt.de/filippo-terracciano/profil/spieler/631007,22a3594851ccfd262c43841de7dc7b9c1aa37bfa75778f6e7c052c27ebcd2e8d,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1769474,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
288260,74071,2003-01-27,1769525,1769487,2023-07-01,2028-06-30,15,FIRST,CONFIRMED,https://www.transfermarkt.de/romano-floriani-mussolini/profil/spieler/708086,8d58fa9e4bcb779769780b45e5f29d49f0dfa6b8fa0e6f59d54c45ed9e2bb227,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1769487,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
288463,279624,2005-01-20,2752522,3145754,2017-07-01,2028-06-30,7,FIRST,CONFIRMED,https://www.transfermarkt.de/kocaelispor/kader/verein/120/saison_id/2026/plus/1,bda2ed30c80e868d465811681293fb83205ade381ad18055d9cd750ca9ce7817,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,917518,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
288596,257104,2002-09-21,2752519,1769542,2026-07-01,2028-06-30,9,FIRST,CONFIRMED,https://www.transfermarkt.de/us-sassuolo/kader/verein/6574/saison_id/2026/plus/1,686b0eaeb9362b4d66f8cc3a3779bc587286eed50ca422d498380ecfd974ed38,2026-09-12,2752519,2027-06-30,SQUAD,0,,,0,0,,,,,,,,,,
288744,80688,2008-01-23,1179665,1179665,2026-07-01,2028-06-30,38,FIRST,CONFIRMED,https://www.transfermarkt.de/losc-lille/kader/verein/1082/saison_id/2026/plus/1,c457b219cdc4b0b325e1ffc106944f12575f34ba418b01fe14ef82f00cc6a90d,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
288748,0,2006-12-25,1179665,786439,2026-07-01,2029-06-30,3,RESERVE,CONFIRMED,https://www.transfermarkt.de/sk-sigma-olmutz/kader/verein/2311/saison_id/2026/plus/1,c61d1f22a4e21ac99834db236d5c613fdf98db28632452029778a0c82954b875,2026-09-12,1179665,2027-06-30,SQUAD,0,,,0,0,,,,,,,,,,
288758,0,2006-10-15,1179665,2228253,2022-07-01,2029-06-30,12,RESERVE,CONFIRMED,https://www.transfermarkt.de/sc-cambuur-leeuwarden/kader/verein/133/saison_id/2026/plus/1,d35d182879e0c29fde9680e0bd938bd8a58eee080d1c036222e78600c9bbc8b6,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
288903,243009,1997-11-25,2752517,1179662,2024-08-04,2028-06-30,13,FIRST,CONFIRMED,https://www.transfermarkt.de/derek-cornelius/profil/spieler/328609,fe235c6e6648cadf2a7811ef245ff1625484cbd35fd4ba9fcaebb9d66d7382bb,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1179662,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
288906,226401,1997-10-10,2752517,917532,2023-07-01,2027-06-30,20,FIRST,CONFIRMED,https://www.transfermarkt.de/hull-city/kader/verein/3008/saison_id/2026/plus/1,95d27e3b77eef2306101f2b6eab92a02d56308a31e0d34299be2fa82dcf331db,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
288951,272617,2004-12-01,2752526,458753,2026-08-05,2030-06-30,14,FIRST,CONFIRMED,https://www.transfermarkt.de/kyrell-wilson/profil/spieler/906428,8835e1d6116801abff7f1913902f6af945a9c1a8079a042739516f3113e65590,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,917565,2025-07-01,2026-06-30,-1,0,6486767,,,,,,,,,
289036,79923,2000-01-04,2752515,1376288,2026-07-01,2027-06-30,23,FIRST,CONFIRMED,https://www.transfermarkt.de/spvgg-greuther-furth/kader/verein/65/saison_id/2026/plus/1,582a3d28fdc7b95bf59c3bf33f2d9b2847185d2a8fd3682db98bcd5e3a81d68b,2026-09-12,2752515,2027-06-30,REPLACE_EXPIRED_LOAN,1507333,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
289289,253102,2002-07-15,2752524,1376266,2023-07-01,2027-06-30,7,FIRST,CONFIRMED,https://www.transfermarkt.de/fc-schalke-04/kader/verein/33/saison_id/2026/plus/1,a9ed4724b397b1d2e983c42cd58b22eee88dad2e22e96a26bd8a21ee813c34b7,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,917524,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
289961,77703,2005-02-21,2949184,2949125,2025-07-01,2030-06-30,21,FIRST,CONFIRMED,https://www.transfermarkt.de/roger-hinojo/profil/spieler/1204959,a4be811980e18cb3a937a03580b406ed9be80ed780aea032b6a3e232641a0158,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,2949125,2025-07-01,2026-06-30,-1,0,5895426,,,,,,,,,
289969,278402,2003-10-01,2949184,2949141,2025-07-01,2028-06-30,24,FIRST,CONFIRMED,https://www.transfermarkt.de/selu-diallo/profil/spieler/1054931,df259ef1a808127b56e8438435be02a8149fdc1e7652e0e55d15d9bd1e069a2e,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,2949141,2025-07-01,2026-06-30,-1,0,5832383,,,,,,,,,
289970,74559,2004-05-31,2949184,2949148,2024-07-01,2030-06-30,26,FIRST,CONFIRMED,https://www.transfermarkt.de/matia-barzic/profil/spieler/1060456,8b0f298d1404de27e769b476644b37fd0a099885175bf1a9fa4f3894cfbcb134,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,2949148,2025-07-01,2026-06-30,-1,0,5866597,,,,,,,,,
289971,72563,2007-08-11,2949184,2949128,2025-07-01,2028-06-30,27,FIRST,CONFIRMED,https://www.transfermarkt.de/paco-cortes/profil/spieler/1232057,50fd10b2d67a4287edb6382c3eb0eb4894a398615fe23d01ca94132c01129a40,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,2949128,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
290113,199313,1990-04-25,1179782,0,2026-07-01,2026-06-30,0,FIRST,CONFIRMED,https://ligue1.com/fr/articles/l1_article_5130-,d9ce4d6f830889e66447760c6111007a1270ed2463f9ab22d0ad8b699706947e,2026-09-12,0,,RETIRE,0,,,0,0,,,,,,,,,,
290116,209781,1987-04-15,1179782,0,2026-07-01,2026-06-30,0,FIRST,CONFIRMED,https://ligue1.com/fr/articles/l1_article_5130-,d9ce4d6f830889e66447760c6111007a1270ed2463f9ab22d0ad8b699706947e,2026-09-12,0,,RETIRE,0,,,0,0,,,,,,,,,,
290197,247466,2001-08-05,2490386,2490386,2026-08-26,2027-06-30,6,FIRST,CONFIRMED,https://www.transfermarkt.de/gd-estoril-praia/kader/verein/1465/saison_id/2026/plus/1,1f4451857a09faf4bc5a12d1790c126a29e1c7346930e118c1c73d3f15c8f2d8,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
290262,80342,2003-03-29,2949121,2949121,2025-07-01,2029-06-30,24,FIRST,CONFIRMED,https://www.transfermarkt.de/athletic-bilbao/kader/verein/621/saison_id/2026/plus/1,ab659443e6b62a44b52f2d2bddfbd8dfab1041e92d677f7ed9d83c4f59284305,2026-09-12,0,,SQUAD,0,,,0,0,,,,,,,,,,
290701,251599,1997-09-25,2949123,2949127,2021-07-01,2029-06-30,8,FIRST,CONFIRMED,https://www.transfermarkt.de/deportivo-a-coruna/kader/verein/897/saison_id/2026/plus/1,7550b0f31442bf21d6149b2642a4ee1c6a58307c97068ea0c26d45e205ddb6c5,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
290758,238873,2001-03-17,1769495,1769499,2022-07-01,2027-06-30,9,FIRST,CONFIRMED,https://www.transfermarkt.de/pietro-pellegri/profil/spieler/364133,e63f33a3283e23f636d17be2c75c6c7ecb088c69ddb31f387bec4a1c5a3f8455,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1769499,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
290759,257164,2000-02-23,1769495,1769542,2019-07-01,2029-06-30,8,FIRST,CONFIRMED,https://www.transfermarkt.de/andrea-ghion/profil/spieler/390163,95b8debc886e687c0d45700ce01501c877999aeccf307a57a48b207b08ae46b6,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1769542,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
290775,73296,2003-01-26,1769495,1179673,2022-07-01,2027-06-30,5,FIRST,CONFIRMED,https://www.transfermarkt.de/fc-lorient/kader/verein/1158/saison_id/2026/plus/1,8985aded9368fca7ce5d7744ed4210e43a27554002fd29e32ed7f2454f7c3087,2026-09-12,0,,RESOLVE_EXPIRED_LOAN,1769517,2025-07-01,2026-06-30,-1,0,,,,,,,,,,
290876,81988,2004-12-12,2228256,2228252,2024-07-01,2028-06-30,9,RESERVE,CONFIRMED,https://www.transfermarkt.de/sc-telstar/kader/verein/1434/saison_id/2026/plus/1,ae77e5dfbed0657e8ac7db9c5bfa54cdae9a9aa41389f9224cb5b1406e993f05,2026-09-12,0,,MOVE_PRESERVE_METADATA,0,,,0,0,,,,,,,,,,
